alpha,avg_acc,avg_mde
0.1,96.90076335877862,0.13505894332773913
0.2,96.68702290076337,0.1411080235958483
0.30000000000000004,96.69720101781171,0.14162710994750255
0.4,96.57506361323155,0.1425454403117931
0.5,96.48854961832062,0.14807290612944848
0.6,96.0966921119593,0.15889744203595568
0.7000000000000001,96.20356234096691,0.1578033300381699
0.8,96.20865139949107,0.15797667526257728
0.9,96.1119592875318,0.15912578056125193
1.0,95.88295165394402,0.16523398568314474
