run,accuracy,mde,mde_std
1,99.59287531806615,0.01496030517116383,0.2509627385478065
2,99.59287531806615,0.014882155835742858,0.27366590078867065
3,99.54198473282443,0.014833374144547447,0.2472933820647342
4,99.59287531806615,0.015602067299531112,0.27228340912603155
5,99.69465648854961,0.012318896924645856,0.2521982751118643
