run,accuracy,mde
1,97.81170483460559,0.06461652002782882
2,98.1679389312977,0.054835906171689056
3,97.30279898218829,0.07329804426993093
4,98.26972010178116,0.05154554602599841
5,97.91348600508906,0.057372131642526636
