run,accuracy,mde,mde_std
1,99.59287531806615,0.01556245732330816,0.2595397144122161
2,99.59287531806615,0.021538689964814884,0.3564372809012532
3,99.59287531806615,0.014823872003093822,0.2703011201732754
4,99.44020356234097,0.02034080968600472,0.31649076468843984
5,99.59287531806615,0.02131437695765203,0.3660860278372492
