run,sample_idx,error
1,420,4.947726750741193
1,421,3.0
1,422,4.947726750741193
1,423,4.947726750741193
1,424,4.947726750741193
1,425,4.947726750741193
1,426,4.947726750741193
1,427,4.947726750741193
1,428,4.947726750741193
1,429,4.947726750741193
1,430,4.947726750741193
1,431,4.947726750741193
1,432,4.947726750741193
1,433,4.947726750741193
1,434,4.947726750741193
1,435,4.947726750741193
1,436,4.947726750741193
1,437,4.947726750741193
1,438,4.947726750741193
1,439,4.947726750741193
1,440,4.947726750741193
1,441,4.947726750741193
1,442,4.947726750741193
1,443,4.947726750741193
1,444,4.947726750741193
1,445,4.947726750741193
1,446,4.947726750741193
1,447,4.947726750741193
1,448,4.947726750741193
1,449,4.947726750741193
1,450,4.947726750741193
1,451,4.947726750741193
1,452,4.947726750741193
1,453,4.947726750741193
1,454,4.947726750741193
1,455,4.947726750741193
1,456,4.947726750741193
1,457,4.947726750741193
1,458,4.947726750741193
1,459,4.947726750741193
1,460,4.947726750741193
1,461,4.947726750741193
1,462,4.947726750741193
1,463,4.947726750741193
1,464,4.947726750741193
1,465,4.947726750741193
1,466,4.947726750741193
1,467,4.947726750741193
1,468,4.947726750741193
1,469,4.947726750741193
1,470,4.947726750741193
1,471,4.947726750741193
1,472,4.947726750741193
1,473,4.947726750741193
1,474,4.947726750741193
1,475,4.947726750741193
1,476,4.947726750741193
1,477,4.947726750741193
1,478,3.0
1,479,4.947726750741193
1,480,4.947726750741193
1,481,3.0
1,482,4.947726750741193
1,483,3.0
1,484,3.0
1,485,4.947726750741193
1,486,3.0
1,487,4.947726750741193
1,488,4.947726750741193
1,489,4.947726750741193
1,490,4.8
1,491,4.947726750741193
1,492,4.8
1,493,3.0
1,494,4.947726750741193
1,495,4.8
1,496,4.947726750741193
1,497,3.0
1,498,4.947726750741193
1,499,3.0
1,500,4.947726750741193
1,501,6.029925372672534
1,502,6.029925372672534
1,503,6.029925372672534
1,504,3.2310988842807022
1,505,6.029925372672534
1,506,6.029925372672534
1,507,6.029925372672534
1,508,6.029925372672534
1,509,6.029925372672534
1,510,6.029925372672534
1,511,6.029925372672534
1,512,6.029925372672534
1,513,6.029925372672534
1,514,6.029925372672534
1,515,6.029925372672534
1,516,6.029925372672534
1,517,3.2310988842807022
1,518,6.029925372672534
1,519,6.029925372672534
1,520,6.029925372672534
1,521,6.029925372672534
1,522,6.029925372672534
1,523,6.029925372672534
1,524,6.029925372672534
1,525,6.029925372672534
1,526,6.029925372672534
1,527,6.029925372672534
1,528,6.029925372672534
1,529,6.029925372672534
1,530,3.2310988842807022
1,531,6.029925372672534
1,532,6.029925372672534
1,533,6.029925372672534
1,534,6.029925372672534
1,535,6.029925372672534
1,536,6.029925372672534
1,537,6.029925372672534
1,538,3.2310988842807022
1,539,6.029925372672534
1,540,6.029925372672534
1,541,3.2310988842807022
1,542,6.029925372672534
1,543,3.2310988842807022
1,544,6.029925372672534
1,545,3.2310988842807022
1,546,6.029925372672534
1,547,3.2310988842807022
1,548,3.2310988842807022
1,549,3.2310988842807022
1,550,3.2310988842807022
1,551,6.029925372672534
1,552,3.2310988842807022
1,553,6.029925372672534
1,554,3.2310988842807022
1,555,3.2310988842807022
1,556,3.2310988842807022
1,557,3.2310988842807022
1,558,3.2310988842807022
1,559,3.2310988842807022
1,560,3.2310988842807022
1,561,3.2310988842807022
1,562,3.2310988842807022
1,563,6.029925372672534
1,564,3.2310988842807022
1,565,3.2310988842807022
1,566,3.2310988842807022
1,567,3.2310988842807022
1,568,3.2310988842807022
1,569,3.2310988842807022
1,570,3.2310988842807022
1,571,3.2310988842807022
1,572,3.2310988842807022
1,573,3.2310988842807022
1,574,3.2310988842807022
1,575,3.2310988842807022
1,576,6.029925372672534
1,577,3.2310988842807022
1,578,3.2310988842807022
1,579,3.2310988842807022
1,580,3.2310988842807022
1,581,3.2310988842807022
1,582,3.2310988842807022
1,583,3.2310988842807022
1,584,3.2310988842807022
1,585,6.029925372672534
1,586,6.029925372672534
1,587,3.2310988842807022
1,588,3.2310988842807022
1,589,3.2310988842807022
1,590,3.2310988842807022
1,591,3.2310988842807022
1,592,3.2310988842807022
1,593,6.029925372672534
1,594,3.2310988842807022
1,595,6.029925372672534
1,596,3.2310988842807022
1,597,3.2310988842807022
1,598,3.2310988842807022
1,599,3.2310988842807022
1,600,3.2310988842807022
1,601,3.2310988842807022
1,602,3.2310988842807022
1,603,3.2310988842807022
1,604,6.029925372672534
1,605,3.2310988842807022
1,606,3.2310988842807022
1,607,3.2310988842807022
1,608,3.2310988842807022
1,609,3.2310988842807022
1,610,3.2310988842807022
1,611,3.2310988842807022
1,612,3.2310988842807022
1,613,3.2310988842807022
1,614,3.2310988842807022
1,615,3.2310988842807022
1,616,6.029925372672534
1,617,3.2310988842807022
1,618,3.2310988842807022
1,619,6.029925372672534
1,620,6.029925372672534
1,621,3.2310988842807022
1,622,3.2310988842807022
1,623,3.2310988842807022
1,624,3.2310988842807022
1,625,3.2310988842807022
1,626,3.2310988842807022
1,627,3.2310988842807022
1,628,6.029925372672534
1,629,3.2310988842807022
1,630,3.2310988842807022
1,631,3.2310988842807022
1,632,3.2310988842807022
1,633,3.2310988842807022
1,634,3.2310988842807022
1,635,6.029925372672534
1,636,3.2310988842807022
1,637,3.2310988842807022
1,638,3.2310988842807022
1,639,3.2310988842807022
1,640,3.2310988842807022
1,641,3.2310988842807022
1,642,6.029925372672534
1,643,3.2310988842807022
1,644,3.2310988842807022
1,645,3.2310988842807022
1,646,3.2310988842807022
1,647,3.2310988842807022
1,648,6.029925372672534
1,649,3.2310988842807022
1,650,3.2310988842807022
1,651,3.2310988842807022
1,652,6.029925372672534
1,653,3.2310988842807022
1,654,3.2310988842807022
1,655,6.029925372672534
1,656,3.2310988842807022
1,657,3.2310988842807022
1,658,3.2310988842807022
1,659,3.2310988842807022
1,660,6.029925372672534
1,661,6.029925372672534
1,662,3.2310988842807022
1,663,3.2310988842807022
1,664,3.2310988842807022
1,665,3.2310988842807022
1,666,3.2310988842807022
1,667,3.2310988842807022
1,668,6.029925372672534
1,669,3.2310988842807022
1,670,3.2310988842807022
1,671,6.029925372672534
1,672,3.2310988842807022
1,673,6.029925372672534
1,674,3.2310988842807022
1,675,6.029925372672534
1,676,3.2310988842807022
1,677,3.2310988842807022
1,678,3.2310988842807022
1,679,3.2310988842807022
1,680,3.2310988842807022
1,681,6.029925372672534
1,682,6.029925372672534
1,683,6.029925372672534
1,684,6.029925372672534
1,685,6.029925372672534
1,686,3.2310988842807022
1,687,3.2310988842807022
1,688,3.2310988842807022
1,689,3.2310988842807022
1,690,6.029925372672534
1,691,3.2310988842807022
1,692,6.029925372672534
1,693,3.2310988842807022
1,694,6.029925372672534
1,695,3.2310988842807022
1,696,6.029925372672534
1,697,3.2310988842807022
1,698,3.2310988842807022
1,699,3.2310988842807022
1,700,3.2310988842807022
1,701,3.2310988842807022
1,702,3.2310988842807022
1,703,3.2310988842807022
1,704,6.029925372672534
1,705,6.029925372672534
1,706,3.2310988842807022
1,707,6.029925372672534
1,708,3.2310988842807022
1,709,3.2310988842807022
1,710,3.2310988842807022
1,711,3.2310988842807022
1,712,6.029925372672534
1,713,3.2310988842807022
1,714,3.2310988842807022
1,715,3.2310988842807022
1,716,6.029925372672534
1,717,3.2310988842807022
1,718,6.029925372672534
1,719,3.2310988842807022
1,720,3.2310988842807022
1,721,6.029925372672534
1,722,6.029925372672534
1,723,3.2310988842807022
1,724,6.029925372672534
1,725,6.029925372672534
1,726,3.2310988842807022
1,727,6.029925372672534
1,728,6.029925372672534
1,729,3.2310988842807022
1,730,6.029925372672534
1,731,3.2310988842807022
1,732,3.2310988842807022
1,733,6.029925372672534
1,734,3.2310988842807022
1,735,3.2310988842807022
1,736,6.029925372672534
1,737,6.029925372672534
1,738,6.029925372672534
1,739,6.029925372672534
1,740,6.029925372672534
1,741,3.2310988842807022
1,742,6.029925372672534
1,743,6.029925372672534
1,744,3.2310988842807022
1,745,3.2310988842807022
1,746,6.029925372672534
1,747,6.029925372672534
1,748,3.2310988842807022
1,749,6.029925372672534
1,750,6.029925372672534
1,751,6.029925372672534
1,752,6.029925372672534
1,753,6.029925372672534
1,754,6.029925372672534
1,755,6.029925372672534
1,756,6.029925372672534
1,757,6.029925372672534
1,758,6.029925372672534
1,759,3.2310988842807022
1,760,6.029925372672534
1,761,6.029925372672534
1,762,6.029925372672534
1,763,6.029925372672534
1,764,3.2310988842807022
1,765,6.029925372672534
1,766,3.2310988842807022
1,767,3.2310988842807022
1,768,6.029925372672534
1,769,3.2310988842807022
1,770,6.029925372672534
1,771,6.029925372672534
1,772,6.029925372672534
1,773,3.2310988842807022
1,774,6.029925372672534
1,775,3.2310988842807022
1,776,6.029925372672534
1,777,6.029925372672534
1,778,6.029925372672534
1,779,6.029925372672534
1,780,6.029925372672534
1,781,6.029925372672534
1,782,6.029925372672534
1,783,6.029925372672534
1,784,6.029925372672534
1,785,6.029925372672534
1,786,6.029925372672534
1,787,6.029925372672534
1,788,6.029925372672534
1,789,6.029925372672534
1,790,6.029925372672534
1,791,6.029925372672534
1,792,6.029925372672534
1,793,6.029925372672534
1,794,6.029925372672534
1,795,6.029925372672534
1,796,6.029925372672534
1,797,3.2310988842807022
1,798,3.2310988842807022
1,799,6.029925372672534
1,800,3.2310988842807022
1,801,6.029925372672534
1,802,6.029925372672534
1,803,3.2310988842807022
1,804,6.029925372672534
1,805,6.029925372672534
1,806,6.029925372672534
1,807,6.029925372672534
1,808,6.029925372672534
1,809,3.2310988842807022
1,810,3.2310988842807022
1,811,6.029925372672534
1,812,6.029925372672534
1,813,6.029925372672534
1,814,6.029925372672534
1,815,6.029925372672534
1,816,6.029925372672534
1,817,6.029925372672534
1,818,6.029925372672534
1,819,6.029925372672534
1,820,3.2310988842807022
1,821,6.029925372672534
1,822,6.029925372672534
1,823,3.2310988842807022
1,824,6.029925372672534
1,825,3.2310988842807022
1,826,6.029925372672534
1,827,6.029925372672534
1,828,6.029925372672534
1,829,6.029925372672534
1,830,6.029925372672534
1,831,6.029925372672534
1,832,3.2310988842807022
1,833,3.2310988842807022
1,834,6.029925372672534
1,835,6.029925372672534
1,836,6.029925372672534
1,837,6.029925372672534
1,838,3.2310988842807022
1,839,3.2310988842807022
1,840,6.029925372672534
1,841,6.029925372672534
1,842,6.029925372672534
1,843,3.2310988842807022
1,844,6.029925372672534
1,845,6.029925372672534
1,846,6.029925372672534
1,847,6.029925372672534
1,848,3.2310988842807022
1,849,6.029925372672534
1,850,6.029925372672534
1,851,3.2310988842807022
1,852,3.2310988842807022
1,853,3.2310988842807022
1,854,6.029925372672534
1,855,3.2310988842807022
1,856,3.2310988842807022
1,857,6.029925372672534
1,858,3.2310988842807022
1,859,3.2310988842807022
1,860,3.2310988842807022
1,861,3.2310988842807022
1,862,3.2310988842807022
1,863,6.029925372672534
1,864,3.2310988842807022
1,865,3.2310988842807022
1,866,6.029925372672534
1,867,3.2310988842807022
1,868,3.2310988842807022
1,869,3.2310988842807022
1,870,3.2310988842807022
1,871,3.2310988842807022
1,872,6.029925372672534
1,873,3.2310988842807022
1,874,6.029925372672534
1,875,6.029925372672534
1,876,3.2310988842807022
1,877,3.2310988842807022
1,878,3.2310988842807022
1,879,6.029925372672534
1,880,3.2310988842807022
1,881,3.2310988842807022
1,882,3.2310988842807022
1,883,3.2310988842807022
1,884,3.2310988842807022
1,885,3.2310988842807022
1,886,3.2310988842807022
1,887,3.2310988842807022
1,888,3.2310988842807022
1,889,3.2310988842807022
1,890,3.2310988842807022
1,891,6.029925372672534
1,892,3.2310988842807022
1,893,3.2310988842807022
1,894,6.029925372672534
1,895,3.2310988842807022
1,896,3.2310988842807022
1,897,6.029925372672534
1,898,3.2310988842807022
1,899,3.2310988842807022
1,900,6.029925372672534
1,901,3.2310988842807022
1,902,3.2310988842807022
1,903,6.029925372672534
1,904,6.029925372672534
1,905,3.2310988842807022
1,906,3.2310988842807022
1,907,6.029925372672534
1,908,3.2310988842807022
1,909,6.029925372672534
1,910,3.2310988842807022
1,911,3.2310988842807022
1,912,3.2310988842807022
1,913,3.2310988842807022
1,914,3.2310988842807022
1,915,3.2310988842807022
1,916,3.2310988842807022
1,917,3.2310988842807022
1,918,3.2310988842807022
1,919,3.2310988842807022
1,920,3.2310988842807022
1,921,3.2310988842807022
1,922,3.2310988842807022
1,923,3.2310988842807022
1,924,3.2310988842807022
1,925,3.2310988842807022
1,926,3.2310988842807022
1,927,3.2310988842807022
1,928,3.2310988842807022
1,929,3.2310988842807022
1,930,3.2310988842807022
1,931,3.2310988842807022
1,932,3.2310988842807022
1,933,3.2310988842807022
1,934,3.2310988842807022
1,935,3.2310988842807022
1,936,3.2310988842807022
1,937,3.2310988842807022
1,938,3.2310988842807022
1,939,3.2310988842807022
1,940,3.2310988842807022
1,941,3.2310988842807022
1,942,3.2310988842807022
1,943,3.2310988842807022
1,944,3.2310988842807022
1,945,3.2310988842807022
1,946,3.2310988842807022
1,947,3.2310988842807022
1,948,6.029925372672534
1,949,3.2310988842807022
1,950,3.2310988842807022
1,951,3.2310988842807022
1,952,3.2310988842807022
1,953,3.2310988842807022
1,954,3.2310988842807022
1,955,3.0
1,956,3.2310988842807022
1,957,6.029925372672534
1,958,3.2310988842807022
1,959,6.029925372672534
1,960,3.2310988842807022
1,961,6.029925372672534
1,962,3.2310988842807022
1,963,3.2310988842807022
1,964,6.029925372672534
1,965,3.2310988842807022
1,966,3.2310988842807022
1,967,3.2310988842807022
1,968,3.2310988842807022
1,969,3.2310988842807022
1,970,3.2310988842807022
1,971,3.2310988842807022
1,972,3.2310988842807022
1,973,3.2310988842807022
1,974,3.2310988842807022
1,975,6.029925372672534
1,976,3.2310988842807022
1,977,6.029925372672534
1,978,6.029925372672534
1,979,3.2310988842807022
1,980,3.2310988842807022
1,981,3.2310988842807022
1,982,6.029925372672534
1,983,3.2310988842807022
1,984,6.029925372672534
1,985,3.2310988842807022
1,986,6.029925372672534
1,987,3.2310988842807022
1,988,6.029925372672534
1,989,3.2310988842807022
1,990,3.2310988842807022
1,991,6.029925372672534
1,992,3.2310988842807022
1,993,3.2310988842807022
1,994,3.2310988842807022
1,995,3.2310988842807022
1,996,6.029925372672534
1,997,3.2310988842807022
1,998,6.029925372672534
1,999,3.2310988842807022
1,1000,3.2310988842807022
1,1001,4.947726750741193
1,1002,4.947726750741193
1,1003,4.947726750741193
1,1004,4.947726750741193
1,1005,4.947726750741193
1,1006,4.947726750741193
1,1007,4.947726750741193
1,1008,4.947726750741193
1,1009,4.947726750741193
1,1010,4.947726750741193
1,1011,4.947726750741193
1,1012,4.947726750741193
1,1013,4.947726750741193
1,1014,4.947726750741193
1,1015,4.947726750741193
1,1016,4.947726750741193
1,1017,4.947726750741193
1,1018,4.947726750741193
1,1019,4.947726750741193
1,1020,4.947726750741193
1,1021,4.947726750741193
1,1022,4.947726750741193
1,1023,4.947726750741193
1,1024,4.947726750741193
1,1025,4.947726750741193
1,1026,4.947726750741193
1,1027,4.947726750741193
1,1028,4.947726750741193
1,1029,4.947726750741193
1,1030,4.947726750741193
1,1031,4.947726750741193
1,1032,4.947726750741193
1,1033,4.947726750741193
1,1034,4.947726750741193
1,1035,4.947726750741193
1,1036,4.947726750741193
1,1037,4.947726750741193
1,1038,4.947726750741193
1,1039,4.947726750741193
1,1040,4.947726750741193
1,1041,4.947726750741193
1,1042,4.947726750741193
1,1043,4.947726750741193
1,1044,4.947726750741193
1,1045,4.947726750741193
1,1046,4.947726750741193
1,1047,4.947726750741193
1,1048,4.947726750741193
1,1049,4.947726750741193
1,1050,4.947726750741193
1,1051,6.029925372672534
1,1052,4.947726750741193
1,1053,4.947726750741193
1,1054,4.947726750741193
1,1055,4.947726750741193
1,1056,4.947726750741193
1,1057,4.947726750741193
1,1058,4.947726750741193
1,1059,4.947726750741193
1,1060,4.947726750741193
1,1061,4.947726750741193
1,1062,4.947726750741193
1,1063,4.947726750741193
1,1064,4.947726750741193
1,1065,4.947726750741193
1,1066,4.947726750741193
1,1067,4.947726750741193
1,1068,4.947726750741193
1,1069,4.947726750741193
1,1070,4.947726750741193
1,1071,4.947726750741193
1,1072,4.947726750741193
1,1073,4.947726750741193
1,1074,4.947726750741193
1,1075,4.947726750741193
1,1076,4.947726750741193
1,1077,4.947726750741193
1,1078,4.947726750741193
1,1079,4.947726750741193
1,1080,4.947726750741193
1,1081,4.947726750741193
1,1082,4.947726750741193
1,1083,4.947726750741193
1,1084,4.947726750741193
1,1085,4.947726750741193
1,1086,4.947726750741193
1,1087,4.947726750741193
1,1088,4.947726750741193
1,1089,4.947726750741193
1,1090,4.947726750741193
1,1091,4.947726750741193
1,1092,4.947726750741193
1,1093,4.947726750741193
1,1094,4.947726750741193
1,1095,4.947726750741193
1,1096,4.947726750741193
1,1097,4.947726750741193
1,1098,4.947726750741193
1,1099,4.947726750741193
1,1100,4.947726750741193
1,1101,6.029925372672534
1,1102,4.947726750741193
1,1103,4.947726750741193
1,1104,4.947726750741193
1,1105,4.947726750741193
1,1106,4.947726750741193
1,1107,4.947726750741193
1,1108,4.947726750741193
1,1109,4.947726750741193
1,1110,4.947726750741193
1,1111,4.947726750741193
1,1112,4.947726750741193
1,1113,4.947726750741193
1,1114,4.947726750741193
1,1115,4.947726750741193
1,1116,4.947726750741193
1,1117,4.947726750741193
1,1118,4.947726750741193
1,1119,4.947726750741193
1,1120,4.947726750741193
1,1121,4.947726750741193
1,1122,6.029925372672534
1,1123,4.947726750741193
1,1124,4.947726750741193
1,1125,4.947726750741193
1,1126,4.947726750741193
1,1127,4.947726750741193
1,1128,4.947726750741193
1,1129,4.947726750741193
1,1130,4.947726750741193
1,1131,4.947726750741193
1,1132,4.947726750741193
1,1133,4.947726750741193
1,1134,4.947726750741193
1,1135,4.947726750741193
1,1136,4.947726750741193
1,1137,4.947726750741193
1,1138,4.947726750741193
1,1139,4.947726750741193
1,1140,4.947726750741193
1,1141,4.947726750741193
1,1142,3.059411708155671
1,1143,4.947726750741193
1,1144,4.947726750741193
1,1145,4.947726750741193
1,1146,4.947726750741193
1,1147,4.947726750741193
1,1148,4.947726750741193
1,1149,4.947726750741193
1,1150,4.947726750741193
1,1151,4.947726750741193
1,1152,4.947726750741193
1,1153,4.947726750741193
1,1154,4.947726750741193
1,1155,4.947726750741193
1,1156,4.947726750741193
1,1157,4.947726750741193
1,1158,4.947726750741193
1,1159,4.947726750741193
1,1160,4.947726750741193
1,1161,4.947726750741193
1,1162,4.947726750741193
1,1163,4.947726750741193
1,1164,4.947726750741193
1,1165,4.947726750741193
1,1166,2.1633307652783937
1,1167,4.947726750741193
1,1168,4.947726750741193
1,1169,4.947726750741193
1,1170,4.947726750741193
1,1171,4.947726750741193
1,1172,4.947726750741193
1,1173,4.947726750741193
1,1174,4.947726750741193
1,1175,4.947726750741193
1,1176,4.947726750741193
1,1177,4.947726750741193
1,1178,4.947726750741193
1,1179,4.947726750741193
1,1180,4.947726750741193
1,1181,4.947726750741193
1,1182,4.947726750741193
1,1183,4.947726750741193
1,1184,4.947726750741193
1,1185,4.947726750741193
1,1186,4.947726750741193
1,1187,4.947726750741193
1,1188,4.947726750741193
1,1189,4.947726750741193
1,1190,4.947726750741193
1,1191,4.947726750741193
1,1192,4.947726750741193
1,1193,4.947726750741193
1,1194,4.947726750741193
1,1195,4.947726750741193
1,1196,4.947726750741193
1,1197,4.947726750741193
1,1198,4.947726750741193
1,1199,4.947726750741193
1,1200,4.947726750741193
1,1201,4.947726750741193
1,1202,4.947726750741193
1,1203,4.947726750741193
1,1204,4.947726750741193
1,1205,4.947726750741193
1,1206,4.947726750741193
1,1207,4.947726750741193
1,1208,4.947726750741193
1,1209,4.947726750741193
1,1210,4.947726750741193
1,1211,4.947726750741193
1,1212,4.947726750741193
1,1213,4.947726750741193
1,1214,4.947726750741193
1,1215,4.947726750741193
1,1216,4.947726750741193
1,1217,4.947726750741193
1,1218,4.947726750741193
1,1219,4.947726750741193
1,1220,4.947726750741193
1,1221,4.947726750741193
1,1222,4.947726750741193
1,1223,4.947726750741193
1,1224,4.947726750741193
1,1225,4.947726750741193
1,1226,4.947726750741193
1,1227,4.947726750741193
1,1228,4.947726750741193
1,1229,4.947726750741193
1,1230,4.947726750741193
1,1231,4.947726750741193
1,1232,4.947726750741193
1,1233,4.947726750741193
