run,accuracy,mde
1,99.71428571428571,0.010860222856207658
2,99.67346938775509,0.011537219092882538
3,99.67346938775509,0.010908633908038767
4,99.63265306122449,0.011561468769680772
5,99.59183673469387,0.012943098278119281
