run,accuracy,mde,mde_std
1,99.55102040816325,0.01577592075822046,0.25377978948040786
2,99.46938775510205,0.010350181839881149,0.15393815436250513
3,99.55102040816325,0.013566612824536856,0.2164170861548007
4,99.71428571428571,0.0065160710072681505,0.13373134049606003
5,99.26530612244898,0.016260138300869708,0.2229232863024991
