timeStemp,AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,label_numeric,label_coor,coordinate
493536259,-58.0,-68.0,-68.0,-49.0,,,
493535452,-58.0,-68.0,-68.0,-49.0,,,
493537848,-58.0,-68.0,-68.0,-49.0,,,
493533228,-58.0,-68.0,-68.0,-49.0,,,
493534198,-58.0,-69.0,-64.0,-47.0,,,
493535637,-53.0,-68.0,-68.0,-49.0,,,
493536044,-58.0,-67.0,-68.0,-44.0,,,
493535915,-58.0,-67.0,-69.0,-49.0,,,
493537890,-58.0,-67.0,-67.0,-49.0,,,
493537934,-58.0,-68.0,-68.0,-49.0,,,
493535002,-50.0,-68.0,-68.0,-49.0,,,
493535682,-53.0,-68.0,-68.0,-47.0,,,
493533978,-52.0,-69.0,-68.0,-49.0,,,
493533574,-58.0,-68.0,-68.0,-43.0,,,
493534440,-58.0,-68.0,-68.0,-49.0,,,
493535350,,-68.0,,,,,
493534988,-58.0,-68.0,-68.0,-43.0,,,
493533271,-52.0,-68.0,-68.0,-49.0,,,
493533343,-52.0,-68.0,-68.0,-49.0,,,
493534875,-58.0,-68.0,-68.0,-44.0,,,
493536894,-58.0,-68.0,-68.0,-49.0,,,
493536015,-58.0,-68.0,-68.0,-49.0,,,
493533444,-58.0,-68.0,-68.0,-49.0,,,
493537019,-53.0,-68.0,-68.0,-49.0,,,
493533153,-58.0,-68.0,-68.0,-44.0,,,
493536823,-58.0,-68.0,-68.0,-49.0,,,
493535857,-58.0,-68.0,-68.0,-48.0,,,
493533532,-58.0,-68.0,-68.0,-49.0,,,
493537961,-49.0,-67.0,-64.0,-49.0,,,
493532270,-58.0,-68.0,-68.0,-46.0,,,
493537614,-58.0,-68.0,-66.0,-49.0,,,
493532579,-58.0,-68.0,-68.0,-49.0,,,
493535710,-59.0,-68.0,-68.0,-49.0,,,
493532854,-58.0,-67.0,-68.0,-49.0,,,
493535132,-58.0,-68.0,-68.0,-44.0,,,
493534298,-58.0,-69.0,-68.0,-49.0,,,
493533908,-52.0,-68.0,-68.0,-49.0,,,
493531816,-57.0,-68.0,-67.0,-49.0,,,
493532138,-58.0,-67.0,-68.0,-49.0,,,
493532043,-58.0,-68.0,-67.0,-49.0,,,
493534069,-58.0,-68.0,-68.0,-49.0,,,
493533660,-58.0,-67.0,-66.0,-49.0,,,
493537542,-52.0,-68.0,-68.0,-49.0,,,
493536087,-58.0,-67.0,-68.0,-49.0,,,
493534832,-58.0,-69.0,-68.0,-49.0,,,
493532999,-58.0,-68.0,-68.0,-49.0,,,
493532372,-52.0,-68.0,-68.0,-49.0,,,
493535103,-58.0,-68.0,-68.0,-49.0,,,
493537249,-58.0,-67.0,-68.0,-49.0,,,
493537293,-58.0,-68.0,-68.0,-43.0,,,
493534184,-58.0,-68.0,-68.0,-49.0,,,
493532227,-53.0,-67.0,-67.0,-49.0,,,
493536722,-52.0,-68.0,-68.0,-49.0,,,
493534616,-50.0,-68.0,-68.0,-49.0,,,
493535696,-58.0,-68.0,-68.0,-49.0,,,
493535306,-58.0,-68.0,-68.0,-44.0,,,
493537034,-58.0,-68.0,-68.0,-49.0,,,
493531705,-58.0,-69.0,-66.0,-56.0,,,
493535335,-58.0,-68.0,-67.0,-47.0,,,
493537485,-58.0,-68.0,-68.0,-47.0,,,
493533054,-58.0,-68.0,-67.0,-49.0,,,
493534903,-58.0,-67.0,-68.0,-49.0,,,
493537192,-58.0,-68.0,-68.0,-49.0,,,
493534717,-58.0,-68.0,-68.0,-49.0,,,
493534083,-58.0,-69.0,-68.0,-49.0,,,
493533026,-49.0,-67.0,-68.0,,,,
493535830,-58.0,-68.0,-68.0,-49.0,,,
493534746,-52.0,-68.0,-68.0,-49.0,,,
493532519,-58.0,-68.0,-65.0,-49.0,,,
493532314,-58.0,-68.0,-68.0,-49.0,,,
493532096,-58.0,-68.0,-68.0,-49.0,,,
493535480,-58.0,-68.0,-68.0,-49.0,,,
493536331,-58.0,-68.0,-68.0,-44.0,,,
493534482,-58.0,-69.0,-68.0,-43.0,,,
493537455,-58.0,-68.0,-68.0,-49.0,,,
493532029,-58.0,-68.0,-68.0,-49.0,,,
493536751,-58.0,-67.0,-68.0,-49.0,,,
493534960,-58.0,-68.0,-68.0,-49.0,,,
493535378,-58.0,-68.0,-68.0,-49.0,,,
493535772,-58.0,-68.0,-69.0,-47.0,,,
493533950,-58.0,-69.0,-68.0,-49.0,,,
493537163,-58.0,-67.0,-68.0,-49.0,,,
493533603,-58.0,-68.0,-68.0,-49.0,,,
493532535,-58.0,-68.0,-68.0,-49.0,,,
493533560,-58.0,-68.0,-68.0,-49.0,,,
493533459,-58.0,-68.0,-68.0,-49.0,,,
493537818,-53.0,-68.0,-68.0,-49.0,,,
493531758,-58.0,-68.0,-68.0,-48.0,,,
493536317,-58.0,-68.0,-68.0,-49.0,,,
493537658,-58.0,-68.0,-68.0,-49.0,,,
493532565,-53.0,-68.0,-68.0,-43.0,,,
493535944,-52.0,-67.0,-68.0,-49.0,,,
493531846,-59.0,-69.0,-67.0,-49.0,,,
493533865,-58.0,-67.0,-68.0,-43.0,,,
493532212,-58.0,-67.0,-68.0,-49.0,,,
493537600,-58.0,-68.0,-68.0,-49.0,,,
493536908,-58.0,-67.0,-66.0,-49.0,,,
493534760,-58.0,-68.0,-68.0,-49.0,,,
493535651,-58.0,-68.0,-68.0,-49.0,,,
493537278,-58.0,-68.0,-68.0,-42.0,,,
493536474,-58.0,-67.0,-64.0,-49.0,,,
493535046,-58.0,-68.0,-68.0,-49.0,,,
493534630,-58.0,-68.0,-68.0,-49.0,,,
493534702,-58.0,-68.0,-68.0,-44.0,,,
493535872,-52.0,-67.0,-68.0,-49.0,,,
493537585,-58.0,,-68.0,-49.0,,,
493535263,-58.0,-68.0,-63.0,-49.0,,,
493537976,-59.0,-66.0,-67.0,-49.0,,,
493537586,,-68.0,,,,,
493535986,-58.0,-67.0,-68.0,-43.0,,,
493536664,-58.0,-67.0,-69.0,-49.0,,,
493535508,-58.0,-68.0,-68.0,-46.0,,,
493534502,-58.0,-69.0,-68.0,-49.0,,,
493533936,-58.0,-69.0,-68.0,-49.0,,,
493532255,-58.0,-68.0,-68.0,-49.0,,,
493534775,-58.0,-68.0,-68.0,-49.0,,,
493534355,,,-68.0,-49.0,,,
493536072,-58.0,-68.0,-69.0,-49.0,,,
493535364,-58.0,-68.0,-68.0,-49.0,,,
493533127,-58.0,-68.0,-68.0,-49.0,,,
493532401,-52.0,-68.0,-66.0,-49.0,,,
493531665,-58.0,-75.0,-69.0,-57.0,,,
493537905,-58.0,-67.0,-67.0,-45.0,,,
493532343,-58.0,-68.0,-68.0,-49.0,,,
493532780,-58.0,-67.0,-68.0,-49.0,,,
493534602,-50.0,-68.0,-68.0,-49.0,,,
493532124,-52.0,-68.0,-67.0,-49.0,,,
493535422,-58.0,-68.0,-68.0,-49.0,,,
493536880,-58.0,-68.0,-68.0,-49.0,,,
493532940,-58.0,-67.0,-68.0,-49.0,,,
493536502,-58.0,-67.0,-67.0,-49.0,,,
493537774,-58.0,-68.0,-68.0,-43.0,,,
493532386,-58.0,-68.0,-68.0,-49.0,,,
493536592,-58.0,-67.0,-69.0,-49.0,,,
493535437,-58.0,-68.0,-66.0,-49.0,,,
493535117,-58.0,-68.0,-68.0,-49.0,,,
493531831,-59.0,-69.0,-69.0,-49.0,,,
493536158,-58.0,-68.0,-69.0,-49.0,,,
493532897,-58.0,-67.0,-68.0,-44.0,,,
493540945,-62.0,-72.0,-65.0,-54.0,,,
493541190,-61.0,-73.0,-66.0,-56.0,,,
493540624,-62.0,-72.0,-66.0,-55.0,,,
493546446,-61.0,-73.0,-66.0,-55.0,,,
493546153,-54.0,-72.0,-67.0,-55.0,,,
493543372,-60.0,-73.0,-67.0,-52.0,,,
493543096,-56.0,-73.0,-66.0,-55.0,,,
493540286,-55.0,-75.0,-65.0,-54.0,,,
493545136,-63.0,-73.0,-67.0,-56.0,,,
493541146,-57.0,-73.0,-65.0,-55.0,,,
493541260,-62.0,-72.0,-66.0,-55.0,,,
493546404,-62.0,-73.0,-67.0,-56.0,,,
493545907,-63.0,-73.0,-66.0,,,,
493546212,-62.0,-72.0,-66.0,-55.0,,,
493546651,-62.0,-73.0,-65.0,-56.0,,,
493546051,-57.0,-72.0,-67.0,-56.0,,,
493542357,-63.0,-73.0,-65.0,-49.0,,,
493541474,-57.0,-73.0,-63.0,-55.0,,,
493546168,-62.0,-72.0,-66.0,-55.0,,,
493541245,-63.0,-72.0,-66.0,-50.0,,,
493540174,-63.0,-72.0,-68.0,-51.0,,,
493546768,-61.0,-73.0,-68.0,-56.0,,,
493540314,-63.0,-73.0,-66.0,-54.0,,,
493543628,-61.0,-73.0,-67.0,-55.0,,,
493541231,-63.0,-72.0,-66.0,-55.0,,,
493543081,-61.0,,-66.0,-54.0,,,
493546376,-62.0,-73.0,-67.0,-56.0,,,
493541217,-61.0,-71.0,-67.0,-49.0,,,
493540581,-63.0,-73.0,-65.0,-55.0,,,
493542689,-63.0,,-66.0,-49.0,,,
493541749,-61.0,-71.0,-65.0,-56.0,,,
493543502,-61.0,-73.0,-65.0,-54.0,,,
493541588,-62.0,-73.0,-65.0,-54.0,,,
493545892,-63.0,-74.0,-63.0,-55.0,,,
493540413,-63.0,-73.0,-66.0,-54.0,,,
493540713,-63.0,-72.0,-65.0,-49.0,,,
493545601,-61.0,-73.0,-66.0,-56.0,,,
493546754,-61.0,-74.0,-63.0,-56.0,,,
493544414,-63.0,-73.0,-66.0,-56.0,,,
493542124,-61.0,-72.0,-62.0,-51.0,,,
493544165,-62.0,-73.0,-67.0,-55.0,,,
493543643,-61.0,-73.0,-67.0,-50.0,,,
493542313,-56.0,-72.0,-66.0,-55.0,,,
493542588,-63.0,-72.0,-65.0,-54.0,,,
493544831,-63.0,-73.0,-64.0,-56.0,,,
493541793,,-71.0,,,,,
493544356,-63.0,-73.0,-64.0,-53.0,,,
493541176,-62.0,-73.0,-65.0,-55.0,,,
493541433,-54.0,-73.0,-66.0,-54.0,,,
493541893,-56.0,-73.0,-65.0,-50.0,,,
493546007,-61.0,-72.0,-66.0,-51.0,,,
493544063,-61.0,-73.0,-67.0,-55.0,,,
493542910,-62.0,-73.0,-66.0,-55.0,,,
493545964,-61.0,-73.0,-63.0,-55.0,,,
493543214,-53.0,-73.0,-66.0,-55.0,,,
493542011,-62.0,-72.0,-65.0,-52.0,,,
493541275,-62.0,-72.0,-62.0,,,,
493546288,-62.0,-72.0,-66.0,-49.0,,,
493541059,-61.0,-73.0,-62.0,-52.0,,,
493542241,-62.0,-72.0,-66.0,-55.0,,,
493544342,-63.0,-73.0,-67.0,-55.0,,,
493544429,-63.0,-73.0,-66.0,-54.0,,,
493546710,-63.0,-73.0,-65.0,-49.0,,,
493542617,-63.0,-73.0,-65.0,-54.0,,,
493541319,-63.0,-72.0,-66.0,-55.0,,,
493544458,-63.0,-73.0,-66.0,-56.0,,,
493543400,-61.0,-73.0,-67.0,-55.0,,,
493546622,-62.0,-73.0,-66.0,-56.0,,,
493543243,-61.0,-73.0,-66.0,-55.0,,,
493545266,-63.0,-73.0,-67.0,-56.0,,,
493546462,-64.0,-72.0,-66.0,-55.0,,,
493540370,-62.0,-72.0,-67.0,-54.0,,,
493542298,-62.0,-72.0,-66.0,-55.0,,,
493545294,-63.0,-73.0,-67.0,-56.0,,,
493540428,-63.0,-72.0,-66.0,-55.0,,,
493545569,-63.0,-73.0,-67.0,-56.0,,,
493544558,-64.0,-72.0,-67.0,-55.0,,,
493540959,-62.0,-73.0,-66.0,-54.0,,,
493543010,-62.0,-73.0,-66.0,-52.0,,,
493545702,-62.0,-73.0,-65.0,-55.0,,,
493544544,-63.0,-72.0,-67.0,-55.0,,,
493543977,-61.0,-73.0,-67.0,-55.0,,,
493544371,-62.0,-73.0,-67.0,-55.0,,,
493545804,-62.0,-73.0,-65.0,-53.0,,,
493540512,-63.0,-73.0,-65.0,-55.0,,,
493545832,-61.0,-73.0,-65.0,-54.0,,,
493545554,,,,-53.0,,,
493542328,-62.0,-73.0,-66.0,-55.0,,,
493540756,-62.0,-72.0,-66.0,-54.0,,,
493546418,-61.0,-73.0,-66.0,-56.0,,,
493542082,-63.0,-72.0,-62.0,-47.0,,,
493541996,-61.0,-72.0,-65.0,-54.0,,,
493545775,-56.0,-73.0,-65.0,-54.0,,,
493544688,-64.0,-72.0,-66.0,-53.0,,,
493545994,-61.0,-72.0,-66.0,-56.0,,,
493544473,-63.0,-73.0,-67.0,-56.0,,,
493540470,-62.0,-73.0,-63.0,-54.0,,,
493544502,-63.0,-72.0,-67.0,-55.0,,,
493540817,-62.0,-72.0,-66.0,-54.0,,,
493546693,-62.0,-71.0,-64.0,-55.0,,,
493541922,-61.0,-72.0,-65.0,-54.0,,,
493544254,-62.0,-73.0,-67.0,-53.0,,,
493545394,-63.0,-73.0,-67.0,-56.0,,,
493540973,-62.0,-73.0,-66.0,-54.0,,,
493542631,-57.0,-72.0,-66.0,-55.0,,,
493546533,-62.0,-73.0,-66.0,-56.0,,,
493545716,-63.0,-72.0,-65.0,-55.0,,,
493540497,-62.0,-73.0,-65.0,-55.0,,,
493540398,-54.0,-73.0,-66.0,-55.0,,,
493541103,-63.0,-72.0,-66.0,-54.0,,,
493542690,,-73.0,,,,,
493541374,-49.0,-72.0,-65.0,-55.0,,,
493540594,-63.0,-73.0,-65.0,-55.0,,,
493541345,-62.0,-72.0,-66.0,-54.0,,,
493544716,-63.0,-72.0,-67.0,-55.0,,,
493543846,-61.0,-72.0,-66.0,-55.0,,,
493542954,-62.0,-73.0,-62.0,-48.0,,,
493546486,-64.0,-72.0,-63.0,-51.0,,,
493541488,-63.0,-73.0,-66.0,-55.0,,,
493544210,-62.0,-73.0,-67.0,-55.0,,,
493545366,-63.0,-72.0,-67.0,-56.0,,,
493544730,-54.0,-72.0,-67.0,-55.0,,,
493544587,-64.0,-71.0,-66.0,-55.0,,,
493543585,-61.0,-73.0,-67.0,-55.0,,,
493542867,-61.0,-73.0,-66.0,-55.0,,,
493541631,-62.0,-73.0,-66.0,-54.0,,,
493543443,-61.0,-73.0,-67.0,-55.0,,,
493542574,-63.0,-73.0,-62.0,-54.0,,,
493540235,-63.0,-72.0,-64.0,-55.0,,,
493541792,-61.0,,-66.0,-55.0,,,
493540802,-62.0,-72.0,-66.0,-54.0,,,
493540384,-64.0,-72.0,-65.0,-54.0,,,
493546812,-61.0,-73.0,-64.0,-57.0,,,
493544905,-63.0,-73.0,-66.0,-56.0,,,
493540211,-64.0,-74.0,-64.0,-48.0,,,
493545050,-63.0,-73.0,-67.0,-56.0,,,
493541016,-61.0,-73.0,-66.0,-54.0,,,
493541719,,,,-55.0,,,
493544385,-63.0,-73.0,-67.0,-56.0,,,
493544616,-63.0,-72.0,-67.0,-55.0,,,
493540569,-63.0,-73.0,-64.0,-55.0,,,
493542852,-61.0,-73.0,-66.0,-52.0,,,
493543656,-61.0,-73.0,-67.0,-55.0,,,
493540526,-63.0,-72.0,-63.0,-53.0,,,
493540260,-63.0,-72.0,-65.0,-49.0,,,
493546198,-62.0,-72.0,-66.0,-52.0,,,
493541692,-61.0,-71.0,-65.0,-55.0,,,
493543599,-61.0,-73.0,-67.0,-48.0,,,
493546361,-62.0,-73.0,-66.0,-55.0,,,
493541807,-61.0,-71.0,-66.0,-54.0,,,
493541764,-61.0,-72.0,-65.0,-55.0,,,
493545628,-62.0,-73.0,-65.0,-48.0,,,
493545336,-63.0,-73.0,-67.0,-56.0,,,
493546347,-62.0,-73.0,-67.0,-49.0,,,
493546797,-60.0,-73.0,-65.0,-57.0,,,
493545222,-63.0,-73.0,-67.0,-56.0,,,
493542518,-54.0,-72.0,-65.0,-54.0,,,
493543345,-61.0,-73.0,-66.0,-55.0,,,
493546739,-60.0,-73.0,-67.0,-56.0,,,
493546080,-62.0,-72.0,-63.0,-49.0,,,
493542139,-56.0,-72.0,-66.0,-54.0,,,
493546183,-62.0,-72.0,-66.0,-55.0,,,
493545380,-63.0,-73.0,-62.0,-56.0,,,
493543671,-61.0,-73.0,-68.0,-49.0,,,
493545165,-63.0,-73.0,-65.0,-56.0,,,
493543082,,-73.0,,,,,
493543516,-61.0,-73.0,-67.0,-53.0,,,
493541706,-61.0,-72.0,-65.0,-55.0,,,
493544977,-63.0,-73.0,-67.0,-56.0,,,
493542198,-63.0,-73.0,-66.0,-54.0,,,
493544313,-62.0,-73.0,-67.0,-53.0,,,
493542284,-62.0,-72.0,-63.0,-55.0,,,
493545672,-61.0,-73.0,-65.0,-56.0,,,
493546333,-62.0,-73.0,-65.0,-53.0,,,
493541333,-63.0,-71.0,-65.0,-54.0,,,
493545497,-64.0,-72.0,-67.0,-55.0,,,
493542474,-61.0,-72.0,-65.0,-54.0,,,
493544890,-63.0,-73.0,-67.0,-55.0,,,
493545950,-56.0,-72.0,-66.0,-56.0,,,
493541205,-61.0,-72.0,-64.0,-56.0,,,
493546506,-62.0,-73.0,-66.0,-49.0,,,
493542749,-61.0,-72.0,-64.0,-53.0,,,
493544846,-63.0,-73.0,-67.0,-56.0,,,
493541822,-56.0,-71.0,-66.0,-48.0,,,
493545861,-61.0,-73.0,-62.0,-53.0,,,
493544107,-62.0,-73.0,-67.0,-55.0,,,
493544646,-63.0,-72.0,-66.0,-55.0,,,
493544860,-63.0,-73.0,-67.0,-56.0,,,
493542896,-62.0,-73.0,-66.0,-55.0,,,
493543272,-61.0,-73.0,-66.0,-52.0,,,
493543024,-62.0,-73.0,-64.0,-53.0,,,
493545251,-63.0,-73.0,-67.0,-56.0,,,
493543715,-61.0,-73.0,-67.0,-55.0,,,
493540668,-63.0,-73.0,-65.0,-55.0,,,
493542110,-57.0,-72.0,-66.0,-54.0,,,
493545237,,-73.0,,,,,
493543111,-61.0,-74.0,-66.0,-55.0,,,
493543904,-61.0,-73.0,-66.0,-55.0,,,
493546036,-62.0,-73.0,-66.0,-52.0,,,
493541002,-53.0,-73.0,-66.0,-54.0,,,
493541720,-56.0,-72.0,-62.0,,,,
493543832,-61.0,-72.0,-66.0,-55.0,,,
493543487,-61.0,-73.0,-67.0,-52.0,,,
493540247,-61.0,-71.0,-62.0,-59.0,,,
493545906,,,,-55.0,,,
493544744,-63.0,-72.0,-67.0,-55.0,,,
493542371,-63.0,-72.0,-66.0,-54.0,,,
493542256,-62.0,-72.0,-66.0,,,,
493542646,-63.0,-73.0,-66.0,-55.0,,,
493542734,-61.0,-73.0,-66.0,-55.0,,,
493540300,-62.0,-74.0,-66.0,-56.0,,,
493545789,-62.0,-73.0,-65.0,-55.0,,,
493541616,-56.0,-72.0,-66.0,-55.0,,,
493541304,-63.0,-72.0,-64.0,-53.0,,,
493540700,-63.0,-73.0,-65.0,-56.0,,,
493545511,-63.0,-73.0,-67.0,-56.0,,,
493542504,-62.0,-73.0,-65.0,-52.0,,,
493546389,-62.0,-73.0,-67.0,-56.0,,,
493544021,-61.0,-73.0,-67.0,-55.0,,,
493542939,-62.0,-73.0,-65.0,-55.0,,,
493544077,-62.0,-73.0,-67.0,-55.0,,,
493543359,-61.0,-73.0,-67.0,-55.0,,,
493543316,-61.0,-73.0,-66.0,-55.0,,,
493542881,-62.0,-73.0,-64.0,-55.0,,,
493541418,-63.0,-72.0,-66.0,-52.0,,,
493542212,-63.0,-73.0,-66.0,-54.0,,,
493542444,-61.0,-72.0,-65.0,-55.0,,,
493544269,-62.0,-73.0,-67.0,-46.0,,,
493542227,-63.0,-73.0,-66.0,-54.0,,,
493540198,-63.0,-73.0,-67.0,-46.0,,,
493541461,-63.0,-73.0,-65.0,-55.0,,,
493545482,-63.0,-73.0,-67.0,-55.0,,,
493541132,-61.0,-71.0,,,,,
493543933,-61.0,-73.0,-67.0,-55.0,,,
493541879,-62.0,-72.0,-64.0,-54.0,,,
493545065,-63.0,-73.0,-67.0,-56.0,,,
493541517,-63.0,-72.0,-66.0,-55.0,,,
493542169,-62.0,-72.0,-66.0,-54.0,,,
493545194,-63.0,-73.0,-67.0,-56.0,,,
493545452,-63.0,-73.0,-67.0,-52.0,,,
493544802,-52.0,-73.0,-67.0,-55.0,,,
493541531,-63.0,-72.0,-66.0,-55.0,,,
493544240,-62.0,-73.0,-67.0,-55.0,,,
493541131,,,-65.0,-53.0,,,
493540484,-63.0,-73.0,-65.0,-55.0,,,
493540684,-63.0,-73.0,-65.0,-47.0,,,
493542184,-63.0,-72.0,-66.0,-48.0,,,
493541864,-61.0,-72.0,-65.0,-54.0,,,
493542720,-61.0,-73.0,-66.0,-55.0,,,
493542997,-63.0,-73.0,-66.0,-54.0,,,
493542704,-62.0,-73.0,-66.0,-53.0,,,
493541117,-62.0,-72.0,-65.0,-54.0,,,
493543614,-53.0,-73.0,-67.0,-55.0,,,
493543744,-61.0,-73.0,-67.0,-55.0,,,
493544196,-62.0,-73.0,-67.0,-55.0,,,
493546637,-63.0,-73.0,-66.0,-55.0,,,
493546664,-61.0,-73.0,-65.0,-56.0,,,
493544121,-62.0,-73.0,-67.0,-53.0,,,
493545424,-63.0,-72.0,-67.0,-56.0,,,
493543890,-53.0,-72.0,-63.0,-55.0,,,
493541907,-61.0,-72.0,-65.0,-54.0,,,
493545308,-63.0,-72.0,-67.0,-56.0,,,
493543286,-56.0,-73.0,-66.0,-55.0,,,
493545730,-63.0,-73.0,-66.0,-55.0,,,
493543228,-61.0,-73.0,-66.0,-54.0,,,
493541965,-53.0,-72.0,-65.0,-54.0,,,
493545760,-62.0,-73.0,-65.0,-52.0,,,
493545555,-64.0,-73.0,-67.0,,,,
493545687,-61.0,-73.0,-65.0,-53.0,,,
493545180,-58.0,-73.0,-67.0,-56.0,,,
493543992,-53.0,-73.0,-67.0,-55.0,,,
493544875,-63.0,-73.0,-67.0,-56.0,,,
493544034,-51.0,-73.0,-67.0,-55.0,,,
493545936,-62.0,-73.0,-66.0,-49.0,,,
493544674,-63.0,-72.0,-67.0,-54.0,,,
493541734,-61.0,-72.0,-65.0,-54.0,,,
493542675,-62.0,-72.0,-66.0,-55.0,,,
493545150,-63.0,-73.0,-67.0,-56.0,,,
493546138,-62.0,-72.0,-64.0,-54.0,,,
493544531,-63.0,-72.0,,,,,
493546587,-62.0,-73.0,-66.0,-53.0,,,
493544933,-63.0,-73.0,-66.0,-56.0,,,
493543429,-54.0,-73.0,-67.0,-55.0,,,
493544962,-63.0,-73.0,-67.0,-56.0,,,
493542459,-62.0,-72.0,-65.0,-55.0,,,
493542068,-62.0,-72.0,-66.0,-54.0,,,
493542924,-62.0,-73.0,-66.0,-55.0,,,
493543788,-56.0,-73.0,-66.0,-55.0,,,
493543415,-61.0,-73.0,-67.0,-52.0,,,
493541778,-61.0,-72.0,-66.0,-49.0,,,
493541836,-61.0,-72.0,-66.0,-55.0,,,
493546065,-62.0,-73.0,-67.0,-56.0,,,
493543301,-61.0,-73.0,-66.0,-55.0,,,
493545525,-64.0,-73.0,-67.0,-53.0,,,
493544631,-63.0,-72.0,-67.0,-55.0,,,
493541937,-62.0,-72.0,-66.0,-54.0,,,
493544181,-62.0,-73.0,-67.0,-49.0,,,
493545745,-61.0,-73.0,-65.0,-55.0,,,
493541677,-62.0,-72.0,-67.0,-55.0,,,
493545094,-58.0,-73.0,-67.0,-56.0,,,
493546109,-61.0,-73.0,-67.0,-56.0,,,
493542026,-62.0,-72.0,-66.0,-54.0,,,
493544991,-63.0,-73.0,-64.0,-53.0,,,
493540785,-62.0,-72.0,-67.0,-54.0,,,
493546271,-62.0,-72.0,-66.0,-55.0,,,
493541088,-62.0,-73.0,-66.0,-53.0,,,
493544151,-62.0,-73.0,-67.0,-55.0,,,
493541360,-62.0,-72.0,-66.0,-54.0,,,
493543559,-61.0,-73.0,-67.0,-51.0,,,
493542763,-61.0,-73.0,-66.0,-55.0,,,
493542386,-62.0,-70.0,-65.0,-54.0,,,
493540328,-62.0,-72.0,-67.0,-54.0,,,
493540653,-63.0,-73.0,-65.0,-55.0,,,
493540555,-63.0,-73.0,-65.0,-56.0,,,
493542546,-63.0,-73.0,-66.0,-54.0,,,
493542154,-61.0,-72.0,-66.0,-54.0,,,
493545467,-58.0,-72.0,-67.0,-55.0,,,
493544702,-63.0,-72.0,-67.0,-55.0,,,
493543258,-61.0,-73.0,-66.0,-55.0,,,
493541502,-63.0,-73.0,-66.0,-56.0,,,
493540888,-62.0,-73.0,-65.0,-55.0,,,
493543530,-61.0,-73.0,-66.0,-55.0,,,
493545122,-63.0,-73.0,-67.0,-56.0,,,
493545208,-63.0,-73.0,-67.0,-56.0,,,
493542660,-63.0,-72.0,-65.0,-55.0,,,
493540742,-62.0,-73.0,-65.0,-52.0,,,
493545438,-63.0,-72.0,-67.0,-56.0,,,
493543053,-61.0,-73.0,-66.0,-55.0,,,
493544136,-57.0,-73.0,-67.0,-55.0,,,
493543729,-61.0,-73.0,-67.0,-55.0,,,
493545658,-62.0,-73.0,-65.0,-56.0,,,
493540223,-64.0,-74.0,-64.0,-54.0,,,
493543758,-61.0,-73.0,-66.0,-55.0,,,
493546123,-61.0,-72.0,-67.0,-56.0,,,
493541574,-62.0,-73.0,-67.0,-54.0,,,
493543330,-61.0,-73.0,-66.0,-54.0,,,
493545847,-57.0,-73.0,-64.0,-56.0,,,
493543141,-61.0,-73.0,-67.0,-55.0,,,
493542560,-63.0,-73.0,-65.0,-54.0,,,
493541545,-57.0,-72.0,-66.0,-55.0,,,
493544284,-62.0,-73.0,-64.0,-53.0,,,
493543170,-61.0,-73.0,-66.0,-55.0,,,
493541030,-61.0,-73.0,-66.0,-54.0,,,
493540832,-54.0,-72.0,-66.0,-54.0,,,
493540610,-63.0,-73.0,-65.0,-55.0,,,
493543919,-61.0,-73.0,-66.0,-55.0,,,
493544773,-63.0,-73.0,-67.0,-56.0,,,
493542968,-58.0,-73.0,-66.0,-55.0,,,
493546094,-61.0,-73.0,-67.0,-56.0,,,
493540541,-63.0,-73.0,-66.0,-55.0,,,
493545351,-63.0,-72.0,-67.0,-56.0,,,
493543387,-60.0,-73.0,-67.0,-53.0,,,
493543817,-61.0,-72.0,-66.0,-55.0,,,
493544225,-62.0,-73.0,-63.0,-55.0,,,
493542430,-61.0,-72.0,-65.0,-54.0,,,
493545818,-60.0,-72.0,-64.0,-55.0,,,
493542096,-62.0,-72.0,-66.0,-54.0,,,
493541045,-61.0,-73.0,-65.0,-54.0,,,
493542054,-61.0,-72.0,-66.0,-54.0,,,
493541951,-61.0,-72.0,-66.0,-46.0,,,
493546472,-64.0,-72.0,-64.0,-55.0,,,
493540272,-62.0,-73.0,-64.0,-56.0,,,
493544759,-63.0,-72.0,-67.0,-49.0,,,
493546318,-62.0,-72.0,-67.0,-55.0,,,
493541074,-54.0,-73.0,-61.0,-54.0,,,
493544400,-63.0,-73.0,-64.0,-50.0,,,
493540356,-61.0,-72.0,-66.0,-55.0,,,
493542342,-63.0,-72.0,-66.0,-56.0,,,
493540728,-63.0,-72.0,-66.0,-55.0,,,
493546257,-62.0,-72.0,-66.0,-55.0,,,
493545540,-64.0,-73.0,-67.0,-56.0,,,
493543185,-61.0,-73.0,-66.0,-55.0,,,
493544092,-62.0,-73.0,-65.0,-55.0,,,
493545921,-63.0,-73.0,-66.0,-55.0,,,
493545878,-62.0,-73.0,-66.0,-54.0,,,
493544920,-53.0,-73.0,-65.0,-56.0,,,
493543473,-61.0,-73.0,-67.0,-55.0,,,
493543067,-61.0,-73.0,-66.0,-55.0,,,
493543126,-61.0,-73.0,-65.0,-55.0,,,
493544328,-62.0,-73.0,-67.0,-55.0,,,
493546227,-62.0,-72.0,-66.0,-55.0,,,
493543686,-61.0,-73.0,-67.0,-55.0,,,
493546679,-61.0,-72.0,-66.0,-56.0,,,
493546242,-62.0,-72.0,-66.0,-53.0,,,
