run,accuracy,mde
1,76.38676844783716,0.6228877140551993
2,76.43765903307887,0.6211244246351523
3,75.01272264631044,0.691959383277769
4,76.74300254452926,0.6038109602387561
5,74.55470737913485,0.7108524460126016
