run,accuracy,mde,mde_std
1,96.1113385182153,0.16667274084092001,0.90674778420763
2,96.1113385182153,0.16440263052433982,0.892340180281254
3,96.43880474826034,0.1524711411488349,0.8655707025829751
4,96.39787146950471,0.15621001163826984,0.8731279535432652
5,96.39787146950471,0.15972768284496025,0.8923635422659763
