run,accuracy,mde
1,99.67346938775509,0.010201249531117947
2,99.59183673469387,0.013163109548847094
3,99.71428571428571,0.010190604712740489
4,99.67346938775509,0.01095701852996159
5,99.75510204081633,0.0062794779356943565
