run,accuracy,mde,mde_std
1,99.74554707379136,0.011383233932745263,0.2518788221927397
2,99.28753180661577,0.022228637653581525,0.2903968235862469
3,99.54198473282443,0.014756815525326731,0.24951055857077387
4,99.6437659033079,0.013091794430276096,0.23328957277581788
5,99.38931297709924,0.021147857004056733,0.2873066907615444
