run,accuracy,mde
1,99.69465648854961,0.009549467275256442
2,99.6437659033079,0.011152336509695585
3,99.61832061068702,0.013033088400266322
4,99.66921119592875,0.009331795130994535
5,99.66921119592875,0.00925418972701296
