run,accuracy,mde,mde_std
1,96.15227179697094,0.15330911407460432,0.8480505440619566
2,96.02947196070404,0.1547308094186979,0.8460523567063386
3,95.98853868194843,0.16690327618506431,0.8950096039709103
4,96.15227179697094,0.15836500696878889,0.872908491864694
5,96.02947196070404,0.15189491435173477,0.8220146734013702
