run,accuracy,mde
1,99.67346938775509,0.008549208781101904
2,99.67346938775509,0.009718493037794098
3,99.75510204081633,0.010065654659687647
4,99.63265306122449,0.012229298848113508
5,99.63265306122449,0.012503091298309276
