run,accuracy,mde
1,99.63265306122449,0.012329576904442953
2,99.63265306122449,0.012270534776948719
3,99.67346938775509,0.011080837431726352
4,99.63265306122449,0.013088571095673233
5,99.63265306122449,0.012432536909778826
