run,accuracy,mde
1,99.71428571428571,0.012089781983537154
2,99.26530612244898,0.030310967293995215
3,99.67346938775509,0.01506849965978684
4,99.71428571428571,0.011419112357689927
5,99.63265306122449,0.016464212493737668
