run,accuracy,mde
1,99.55102040816325,0.015779371750479988
2,99.63265306122449,0.01604389429788585
3,99.63265306122449,0.01065503501983063
4,99.71428571428571,0.014027687499471244
5,99.67346938775509,0.010374460992368427
