run,accuracy,mde,mde_std
1,99.63265306122449,0.010826807999238975,0.21037654439749037
2,99.63265306122449,0.01396303043583796,0.25038935620232583
3,99.71428571428571,0.008969915770135629,0.18321713949004173
4,99.71428571428571,0.009084803551616644,0.1937364004905655
5,99.71428571428571,0.008233416158236756,0.1682004593686791
