run,accuracy,mde
1,98.52640196479739,0.042584538878302894
2,98.52640196479739,0.04357534757046173
3,98.8538681948424,0.03979854747318842
4,98.64920180106427,0.03986561315498
5,98.64920180106427,0.0389883641673542
6,98.64920180106427,0.042316820650773426
7,98.81293491608677,0.030281959095171805
8,98.64920180106427,0.041216458815423795
9,98.64920180106427,0.03962717238297271
10,98.6901350798199,0.045297019128348215
