run,accuracy,mde
1,93.73720835038887,0.2591279880190479
2,94.06467458043389,0.25236283450851726
3,93.7781416291445,0.260835867518867
4,94.14654113794515,0.25129259001880494
5,93.81907490790013,0.27209374016154003
