run,accuracy,mde
1,93.86000818665575,0.26836127805106497
2,94.26934097421203,0.2446163796835193
3,93.98280802292264,0.2516864571652642
4,94.26934097421203,0.24478986898357344
5,94.31027425296766,0.24785546193821723
