run,accuracy,mde
1,75.52162849872774,0.6777539972549733
2,76.59033078880407,0.6167069628173603
3,76.23409669211196,0.6449434699860463
4,74.75826972010178,0.6803500653706324
5,75.67430025445293,0.6296082046844466
