run,accuracy,mde
1,98.47328244274809,0.04081482112533431
2,98.11704834605598,0.04489272804474886
3,98.57506361323155,0.047344605983525086
4,98.26972010178116,0.04270854320591678
5,98.52417302798983,0.04494176698322171
