run,accuracy,mde
1,78.37150127226464,0.6005490077917918
2,74.55470737913485,0.6816165446264896
3,75.41984732824427,0.6616161173495032
4,75.92875318066157,0.6932493880755664
5,76.4885496183206,0.6471740474151092
