run,error
1,1.2000000000000002
1,1.8
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,6.177378084592201
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.3416407864998738
1,0.0
1,0.0
1,0.0
1,0.0
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.6000000000000001
1,1.7999999999999998
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.2310988842807022
1,0.0
1,0.0
1,0.0
1,0.0
1,4.368065933568311
1,0.0
1,4.368065933568311
1,0.0
1,0.6000000000000001
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.059411708155671
1,0.0
1,0.0
1,3.0
1,0.0
1,0.0
1,1.3416407864998738
1,0.0
1,0.5999999999999996
1,0.0
1,0.0
1,0.0
1,0.0
1,0.6000000000000005
1,0.0
1,0.0
1,0.0
1,3.059411708155671
1,0.0
1,0.0
1,0.0
1,1.697056274847714
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.8
1,0.0
1,0.0
1,0.0
1,1.8973665961010275
1,0.0
1,0.6000000000000001
1,4.8373546489791295
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.697056274847714
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.5999999999999996
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.059411708155671
1,0.0
1,0.0
1,0.0
1,0.0
1,1.341640786499874
1,0.0
1,0.0
1,2.1633307652783933
1,3.0
1,0.0
1,0.0
1,1.697056274847714
1,0.0
1,0.0
1,0.0
1,0.0
1,3.5999999999999996
1,0.0
1,0.0
1,4.368065933568311
1,0.5999999999999996
1,0.0
1,0.0
1,3.8418745424597094
1,0.0
1,1.7999999999999998
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,5.43323108288245
1,0.0
1,4.242640687119285
1,0.0
1,1.341640786499874
1,0.0
1,0.0
1,5.43323108288245
1,0.0
1,0.0
1,0.6
1,0.0
1,0.0
1,1.2
1,0.0
1,0.0
1,0.5999999999999996
1,0.0
1,3.059411708155671
1,0.6000000000000001
1,0.0
1,0.0
1,1.1999999999999997
1,0.0
1,0.0
1,0.0
1,0.0
1,0.5999999999999996
1,0.6
1,2.4
1,6.029925372672534
1,0.0
1,0.0
1,0.0
1,0.0
1,5.1613951602255765
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,2.4000000000000004
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,5.43323108288245
1,0.0
1,3.4985711369071804
1,0.0
1,0.0
1,4.2
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.3416407864998738
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,5.43323108288245
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,5.43323108288245
1,4.8373546489791295
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.5999999999999996
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.5999999999999996
1,0.0
1,0.0
1,0.0
1,2.1633307652783933
1,0.0
1,0.0
1,3.8418745424597094
1,0.0
1,0.0
1,1.8973665961010278
1,5.43323108288245
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.0
1,0.0
1,0.0
1,4.5694638635183455
1,0.0
1,0.0
1,0.6000000000000001
1,0.0
1,0.0
1,0.0
1,2.545584412271571
1,1.8
1,0.0
1,0.0
1,0.0
1,0.6000000000000001
1,5.43323108288245
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,5.660388679233963
1,0.0
1,0.0
1,0.0
1,3.6496575181789317
1,0.0
1,0.0
1,0.0
1,0.0
1,2.1633307652783933
1,0.0
1,0.0
1,0.0
1,0.5999999999999996
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,5.43323108288245
1,0.0
1,0.0
1,3.4985711369071804
1,0.5999999999999996
1,0.0
1,0.0
1,1.2
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.697056274847714
1,0.0
1,0.0
1,0.0
1,0.6000000000000001
1,0.0
1,3.394112549695428
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,2.4
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.2
1,0.0
1,0.0
1,5.43323108288245
1,0.0
1,0.0
1,0.0
1,0.6000000000000001
1,0.0
1,0.6
1,1.2
1,0.0
1,0.0
1,0.0
1,0.0
1,4.368065933568311
1,4.368065933568311
1,1.697056274847714
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.6496575181789317
1,0.0
1,0.0
1,0.0
1,5.43323108288245
1,0.0
1,5.4
1,0.0
1,3.49857113690718
1,3.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.5999999999999996
1,5.1613951602255765
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.2000000000000002
1,0.0
1,0.0
1,1.2000000000000002
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,5.43323108288245
1,0.0
1,0.0
1,0.0
1,3.8418745424597094
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.6
1,1.8
1,5.43323108288245
1,0.0
1,1.8
1,0.6000000000000005
1,0.0
1,5.43323108288245
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.6000000000000001
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,4.368065933568311
1,1.697056274847714
1,0.0
1,0.0
1,0.0
1,0.0
1,1.7999999999999998
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,2.4000000000000004
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.5999999999999999
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,2.4
1,0.0
1,0.0
1,0.0
1,0.0
1,5.1613951602255765
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.6000000000000001
1,0.0
1,0.0
1,0.0
1,0.0
1,3.5999999999999996
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,4.242640687119285
1,0.0
1,1.7999999999999998
1,0.0
1,0.0
1,2.4
1,0.0
1,1.8000000000000003
1,0.0
1,0.0
1,3.5999999999999996
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.697056274847714
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.7999999999999998
1,0.0
1,0.0
1,2.6832815729997477
1,0.0
1,3.2310988842807027
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.6000000000000001
1,0.8485281374238569
1,1.8973665961010275
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.7999999999999998
1,0.0
1,0.0
1,3.059411708155671
1,0.0
1,0.0
1,0.0
1,0.0
1,1.3416407864998738
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.2000000000000002
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,2.1633307652783933
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.0000000000000004
1,0.0
1,0.0
1,0.6
1,0.0
1,0.0
1,3.2310988842807027
1,0.0
1,5.692099788303083
1,0.0
1,0.0
1,1.8
1,0.0
1,0.0
1,0.0
1,0.0
1,5.126402247190518
1,3.5999999999999996
1,0.0
1,5.43323108288245
1,0.0
1,1.697056274847714
1,0.0
1,0.0
1,0.0
1,2.4
1,3.2310988842807027
1,5.43323108288245
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.6000000000000001
1,0.0
1,1.8
1,3.2310988842807022
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.2310988842807027
1,0.0
1,0.0
1,0.0
1,0.5999999999999996
1,2.1633307652783933
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,6.0
1,0.0
1,5.43323108288245
1,0.0
1,0.0
1,0.0
1,0.0
1,4.242640687119285
1,0.0
1,1.8
1,0.0
1,0.0
1,0.0
1,5.43323108288245
1,0.0
1,0.0
1,0.0
1,0.0
1,2.1633307652783933
1,1.8
1,0.0
1,0.0
1,0.0
1,0.0
1,3.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.4985711369071804
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.2310988842807022
1,0.0
1,0.0
1,3.5999999999999996
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,4.8373546489791295
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.7999999999999998
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,1.3416407864998738
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,4.2
1,4.8373546489791295
1,2.1633307652783933
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.4985711369071804
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,3.059411708155671
1,0.0
1,1.2
1,3.0
1,3.6
1,0.0
1,0.6
1,6.029925372672534
1,0.0
1,0.0
1,3.8418745424597094
1,3.0594117081556713
1,0.0
1,0.0
1,0.0
1,0.0
1,3.059411708155671
1,5.43323108288245
1,0.6000000000000001
1,1.2000000000000002
1,0.0
1,0.0
1,0.0
1,0.0
1,1.8
1,0.5999999999999996
1,0.0
1,0.0
1,3.2310988842807027
1,0.0
1,0.0
1,4.242640687119285
1,0.0
1,1.8973665961010275
1,0.0
2,4.569463863518345
2,0.0
2,3.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.697056274847714
2,3.2310988842807027
2,0.6000000000000001
2,0.0
2,0.0
2,2.4
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.8
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,3.2310988842807027
2,3.6000000000000005
2,0.0
2,1.8973665961010275
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,2.4
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,1.2000000000000002
2,5.43323108288245
2,5.43323108288245
2,0.0
2,0.0
2,1.697056274847714
2,0.0
2,4.2
2,1.3416407864998738
2,1.8973665961010278
2,0.0
2,0.0
2,1.697056274847714
2,4.368065933568311
2,0.0
2,0.0
2,0.0
2,0.6000000000000001
2,0.0
2,3.5999999999999996
2,0.0
2,0.0
2,5.43323108288245
2,0.0
2,1.8
2,0.0
2,0.0
2,3.0
2,0.5999999999999999
2,0.0
2,0.0
2,0.0
2,3.4985711369071804
2,2.4000000000000004
2,0.0
2,0.0
2,0.0
2,1.8
2,0.0
2,0.0
2,0.0
