run,accuracy,mde
1,98.88040712468194,0.037264825058703634
2,98.37150127226462,0.04513647876997674
3,98.72773536895674,0.039393838141017275
4,98.57506361323155,0.0389322450684092
5,98.88040712468194,0.03245365688659635
