run,accuracy,mde
1,99.67346938775509,0.00949145140745154
2,99.59183673469387,0.017025262606183866
3,99.63265306122449,0.017612023300731267
4,99.63265306122449,0.010839993070702998
5,99.67346938775509,0.00879522341047549
