run,accuracy,mde,mde_std
1,99.46938775510205,0.013483406483571351,0.20634287344870472
2,99.3061224489796,0.020742348918773728,0.27242366439154203
3,99.51020408163266,0.0128386271398558,0.2150995646541114
4,99.46938775510205,0.014378621758198947,0.2193994356856731
5,99.59183673469387,0.011796703781195302,0.21032438751599958
