run,accuracy,mde
1,99.75510204081633,0.0066142747844307485
2,99.51020408163266,0.016569711350709112
3,99.67346938775509,0.012870194094475656
4,99.63265306122449,0.013611047691055962
5,99.67346938775509,0.010117254128819619
