run,accuracy,mde
1,99.67346938775509,0.014906856128327917
2,99.67346938775509,0.011068880064285616
3,99.71428571428571,0.01153283645114807
4,99.67346938775509,0.010193801741360359
5,99.67346938775509,0.011388945761553073
