run,accuracy,mde,mde_std
1,99.69465648854961,0.011454719972937568,0.23415939325897284
2,99.59287531806615,0.013365561858206913,0.25467534174934525
3,99.54198473282443,0.01398972165997204,0.24808213499392429
4,99.59287531806615,0.015627289559699685,0.2501908920754428
5,99.59287531806615,0.014094191433976618,0.2634761362600216
