run,accuracy,mde
1,76.89795918367346,0.6160807406278767
2,77.06122448979592,0.6125240024834645
3,76.77551020408163,0.6312106669227626
4,75.51020408163265,0.646346755688264
5,75.79591836734694,0.6693315323387657
