run,accuracy,mde
1,73.43511450381679,0.7272101997851036
2,74.14758269720102,0.6763807225718843
3,75.01272264631044,0.6790090376969937
4,77.55725190839695,0.5826694004571522
5,76.03053435114504,0.6394851718785489
