run,accuracy,mde
1,98.4036021285305,0.04609548943364522
2,98.1170691772411,0.055876946796825755
3,98.19893573475235,0.061097604835678394
4,98.28080229226362,0.04604148537667124
5,98.48546868604176,0.0517661439230247
6,98.19893573475235,0.05753126453540663
7,98.15800245599672,0.05460542967470978
8,98.52640196479739,0.04745196889476049
9,98.28080229226362,0.05204652822414446
10,98.36266884977488,0.05519946261435697
