run,accuracy,mde,mde_std
1,96.47973802701596,0.14413102165873945,0.837430167742297
2,95.74293900941466,0.1824194742101556,0.9574715602690345
3,96.72533769954973,0.13709758231636368,0.8175224869922475
4,96.39787146950471,0.15199202403543238,0.8687984964380842
5,96.02947196070404,0.16742183014403836,0.9009847118864969
