run,accuracy,mde
1,99.67346938775509,0.014180528832245456
2,99.71428571428571,0.008223334121360119
3,99.63265306122449,0.012000396580079625
4,99.71428571428571,0.00872743792193364
5,99.71428571428571,0.00891390324744624
