run,accuracy,mde,mde_std
1,86.04175194433074,0.49324199598898355,1.403219535084406
2,91.44494474007368,0.276390437790874,1.0695990924886665
3,79.86082685223086,0.6949964027451354,1.6240293099314398
4,90.4625460499386,0.34545101324950767,1.2110727322227464
5,92.3454768726975,0.2676869331782629,1.0686435549791584
