run,accuracy,mde
1,99.69465648854961,0.008300924916446626
2,99.69465648854961,0.01024541071712834
3,99.69465648854961,0.00816954886391587
4,99.74554707379136,0.008033625057868934
5,99.69465648854961,0.009310064718173958
