run,epochs,total_time_sec,avg_epoch_time_sec
1,85,92.97818398475647,1.0938609880559584
2,150,168.06288862228394,1.120419257481893
3,63,70.9354681968689,1.1259598126487127
4,53,61.062206506729126,1.1521171039005496
5,79,91.05713033676147,1.1526219029969806
