run,accuracy,mde,mde_std
1,99.69465648854961,0.008334979707107894,0.15646132568111773
2,99.6437659033079,0.013116625078797062,0.2554066058253272
3,99.69465648854961,0.013399785686400864,0.2631645117552428
4,99.6437659033079,0.010499604283187195,0.18725739192080093
5,99.59287531806615,0.01856530946192668,0.32148092598649214
