timeStemp,AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,label_numeric,label_coor,coordinate
605350531,-61.0,-71.0,-55.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351284,-60.0,-70.0,-57.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349960,-61.0,-70.0,-56.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605654939,-59.0,-67.0,-62.0,-56.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605350020,-60.0,-70.0,-56.0,-60.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349917,-61.0,-70.0,-57.0,,10-11,"(6.0, 5.4)","(0, 5.4)"
605351119,-60.0,-72.0,-55.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605655513,-47.0,-67.0,-62.0,-63.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347388,,-72.0,,,10-11,"(6.0, 5.4)","(0, 5.4)"
605348232,-61.0,-70.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605352209,-60.0,-74.0,-55.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605350699,-61.0,-73.0,-57.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605350562,-60.0,-72.0,-53.0,-63.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605655292,-59.0,-67.0,-60.0,-58.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351016,-61.0,-72.0,-53.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349031,-61.0,-71.0,-57.0,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605655365,-59.0,-68.0,-62.0,-58.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605352355,-60.0,-71.0,-57.0,-59.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348038,-60.0,-72.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347700,-61.0,-71.0,,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348475,-60.0,-68.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349396,-61.0,-70.0,-54.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349017,-60.0,-71.0,-57.0,-62.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347427,-60.0,-72.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347492,-60.0,-72.0,,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605350850,-60.0,-73.0,-56.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348899,-60.0,-71.0,-58.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351649,-60.0,-70.0,-57.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605350806,-60.0,-73.0,-53.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347582,-60.0,-72.0,,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349798,-60.0,-71.0,-56.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351783,-60.0,-70.0,-57.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347336,-60.0,-72.0,,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351474,-60.0,-70.0,-54.0,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605350485,-52.0,-70.0,-56.0,-61.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347661,-60.0,-72.0,,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605655336,-59.0,-68.0,-62.0,-61.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346522,-52.0,-70.0,,-59.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605654972,-59.0,-68.0,-62.0,-62.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346793,-60.0,-73.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349768,-53.0,-71.0,-56.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347053,-60.0,-71.0,,-60.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349162,-60.0,-71.0,-57.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348323,-61.0,-70.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351372,-60.0,-70.0,-57.0,-67.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347973,-60.0,-72.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346133,-60.0,,,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346408,-60.0,-70.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346321,-60.0,-71.0,,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348115,-60.0,-72.0,,-61.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347766,-60.0,-73.0,,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351590,-51.0,-70.0,-57.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351724,-60.0,-70.0,-54.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348854,-60.0,-71.0,-58.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347181,-60.0,-70.0,,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346611,-60.0,-71.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349132,-60.0,-71.0,-57.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351210,-60.0,-70.0,-53.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351316,-55.0,-70.0,-55.0,-67.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348219,-61.0,-69.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346482,-60.0,-70.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605352151,-60.0,-70.0,-56.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351431,-60.0,-70.0,-56.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348633,-61.0,-70.0,-57.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349752,-60.0,-71.0,-55.0,-61.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349337,-60.0,-70.0,-56.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351797,-60.0,-70.0,-56.0,-61.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346042,-60.0,-67.0,,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349367,-61.0,-71.0,-56.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605655093,-50.0,-68.0,-62.0,-63.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347245,-61.0,-71.0,,-61.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348927,-60.0,-70.0,-57.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605352020,-60.0,-70.0,-56.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348737,-61.0,-70.0,-57.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351945,-60.0,-70.0,-56.0,-61.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348128,-61.0,-72.0,,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347220,-60.0,-70.0,,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349902,-60.0,-69.0,-57.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348767,-60.0,-70.0,-57.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346742,-60.0,-72.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346560,-60.0,-71.0,,-59.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346372,-60.0,-70.0,,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349534,-60.0,-71.0,-58.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605350395,-60.0,-70.0,-56.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348554,-60.0,-69.0,,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605352311,-52.0,-69.0,-59.0,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346308,-60.0,-70.0,,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351460,-60.0,-70.0,-57.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348987,-61.0,-71.0,-57.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349431,-60.0,-70.0,-57.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351162,-60.0,-71.0,-56.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349843,-60.0,-70.0,-56.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348012,-60.0,-72.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605655527,-59.0,-67.0,-62.0,-63.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347726,-60.0,-72.0,,-61.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346755,-60.0,-72.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347687,-60.0,-71.0,,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347595,-60.0,-72.0,,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605655217,-59.0,-68.0,-62.0,-58.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346088,-60.0,-70.0,,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605350379,-60.0,-70.0,-56.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605655016,-59.0,-67.0,-62.0,-62.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346780,-60.0,-72.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605350005,-60.0,-71.0,-56.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346146,-60.0,-72.0,,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347948,-60.0,-72.0,,-60.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346469,-60.0,-70.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351177,-60.0,-70.0,-53.0,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605654957,-59.0,-67.0,-62.0,-62.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605655203,-59.0,-68.0,-62.0,-63.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348782,-60.0,-70.0,-57.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349710,-60.0,-71.0,-56.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605352431,-61.0,-71.0,-57.0,-67.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605352079,-60.0,-70.0,-56.0,-61.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605350547,-61.0,-72.0,-56.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349073,-61.0,-71.0,-57.0,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348647,-61.0,-70.0,-59.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348722,-60.0,-70.0,-55.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349931,-61.0,-70.0,-53.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605654909,-51.0,-68.0,-62.0,-62.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349295,-60.0,-71.0,-56.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605655396,-59.0,-67.0,-60.0,-63.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605654923,-59.0,-68.0,-62.0,-63.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605350049,-61.0,-71.0,-56.0,-61.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605350745,-60.0,-73.0,-51.0,-61.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349562,-60.0,-71.0,-57.0,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348567,-61.0,-70.0,,-57.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347999,-60.0,-72.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346508,-60.0,-70.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348796,-60.0,-71.0,-58.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351489,-60.0,-70.0,-57.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605348373,-61.0,-70.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605350135,-60.0,-70.0,-55.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605349414,-60.0,-70.0,-57.0,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605347310,-60.0,-72.0,,-61.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346638,-60.0,-71.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351330,-60.0,-70.0,-52.0,-64.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346008,-61.0,-73.0,,-68.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605352238,-60.0,-72.0,-59.0,-66.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605655307,-59.0,-68.0,-59.0,-62.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346586,-60.0,-71.0,,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605351754,-60.0,-70.0,-56.0,-65.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605346988,-60.0,-71.0,,-62.0,10-11,"(6.0, 5.4)","(0, 5.4)"
605463100,-72.0,-61.0,-58.0,-59.0,11-1,"(0, 6.0)","(0, 6.0)"
605459295,-61.0,-61.0,-58.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605463631,-72.0,-61.0,-57.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605461859,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605460951,-72.0,-60.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605461585,-72.0,-61.0,-54.0,-62.0,11-1,"(0, 6.0)","(0, 6.0)"
605461194,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605460183,-65.0,-61.0,-58.0,-61.0,11-1,"(0, 6.0)","(0, 6.0)"
605464512,-72.0,-61.0,-57.0,-61.0,11-1,"(0, 6.0)","(0, 6.0)"
605459164,-72.0,-61.0,-55.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605459792,-72.0,-61.0,-58.0,-61.0,11-1,"(0, 6.0)","(0, 6.0)"
605461137,-72.0,-61.0,-58.0,-58.0,11-1,"(0, 6.0)","(0, 6.0)"
605460731,-72.0,-61.0,-58.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605463834,-72.0,-61.0,-59.0,-59.0,11-1,"(0, 6.0)","(0, 6.0)"
605464208,-72.0,-61.0,-59.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605459531,-71.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605464035,-72.0,-61.0,-59.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605462855,-73.0,-61.0,-58.0,-59.0,11-1,"(0, 6.0)","(0, 6.0)"
605464950,-63.0,-61.0,-59.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605459936,-72.0,-61.0,-58.0,-56.0,11-1,"(0, 6.0)","(0, 6.0)"
605459865,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605460616,-59.0,-61.0,-59.0,-61.0,11-1,"(0, 6.0)","(0, 6.0)"
605461991,-72.0,-61.0,-58.0,-59.0,11-1,"(0, 6.0)","(0, 6.0)"
605460414,-70.0,-60.0,-55.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605461887,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605464223,-72.0,-61.0,-59.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605459894,-72.0,-61.0,-57.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605465138,-71.0,-62.0,-58.0,-61.0,11-1,"(0, 6.0)","(0, 6.0)"
605458875,-59.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605462679,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605464250,-72.0,-61.0,-59.0,-58.0,11-1,"(0, 6.0)","(0, 6.0)"
605462282,-72.0,-61.0,-56.0,-62.0,11-1,"(0, 6.0)","(0, 6.0)"
605464792,-72.0,-61.0,-59.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605460358,-72.0,-61.0,-58.0,-62.0,11-1,"(0, 6.0)","(0, 6.0)"
605465197,-71.0,-61.0,-58.0,-61.0,11-1,"(0, 6.0)","(0, 6.0)"
605459850,-72.0,-61.0,-56.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605462767,-72.0,-61.0,-58.0,-59.0,11-1,"(0, 6.0)","(0, 6.0)"
605463358,-72.0,-61.0,-58.0,-62.0,11-1,"(0, 6.0)","(0, 6.0)"
605460501,-71.0,-60.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605459879,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605462883,-73.0,-61.0,-57.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605460052,-72.0,-61.0,-58.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605461382,-72.0,-61.0,-59.0,-58.0,11-1,"(0, 6.0)","(0, 6.0)"
605459807,-61.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605460922,-66.0,-61.0,-58.0,-59.0,11-1,"(0, 6.0)","(0, 6.0)"
605459836,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605459762,-72.0,-61.0,-58.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605462121,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605464674,-72.0,-61.0,-57.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605463013,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605462473,-73.0,-61.0,-56.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605459207,-71.0,-61.0,-58.0,-62.0,11-1,"(0, 6.0)","(0, 6.0)"
605462267,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605463285,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605464556,-72.0,-61.0,-59.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605464907,-72.0,-61.0,-59.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605458907,-71.0,-61.0,-58.0,-62.0,11-1,"(0, 6.0)","(0, 6.0)"
605464484,-72.0,-61.0,-59.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605458963,-71.0,-61.0,-58.0,-57.0,11-1,"(0, 6.0)","(0, 6.0)"
605465095,-72.0,-61.0,-57.0,-58.0,11-1,"(0, 6.0)","(0, 6.0)"
605464498,-72.0,-61.0,-57.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605458702,-73.0,-61.0,-56.0,-59.0,11-1,"(0, 6.0)","(0, 6.0)"
605459020,-71.0,-60.0,-58.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605462956,-72.0,-61.0,-57.0,-62.0,11-1,"(0, 6.0)","(0, 6.0)"
605464108,-72.0,-61.0,-59.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605459545,-71.0,-61.0,-57.0,-58.0,11-1,"(0, 6.0)","(0, 6.0)"
605461484,-72.0,-61.0,-59.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605464367,-72.0,-61.0,-59.0,-58.0,11-1,"(0, 6.0)","(0, 6.0)"
605463071,-72.0,-61.0,-56.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605461730,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605463115,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605464308,-72.0,-61.0,-59.0,-61.0,11-1,"(0, 6.0)","(0, 6.0)"
605459093,,-61.0,,,11-1,"(0, 6.0)","(0, 6.0)"
605464020,-72.0,-61.0,-57.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605461643,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605463143,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605459339,-69.0,-61.0,-58.0,-62.0,11-1,"(0, 6.0)","(0, 6.0)"
605461311,-73.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605465153,-71.0,-60.0,-58.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605460400,-63.0,-60.0,-55.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605463938,-61.0,-61.0,-59.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605463487,-72.0,-61.0,-57.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605462984,-72.0,-61.0,-58.0,-56.0,11-1,"(0, 6.0)","(0, 6.0)"
605459064,-71.0,-61.0,-53.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605459395,-71.0,-61.0,-58.0,-62.0,11-1,"(0, 6.0)","(0, 6.0)"
605465067,-72.0,-60.0,-59.0,-55.0,11-1,"(0, 6.0)","(0, 6.0)"
605465212,-71.0,-61.0,-54.0,-57.0,11-1,"(0, 6.0)","(0, 6.0)"
605460687,-63.0,-61.0,-58.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605460093,-60.0,-61.0,-58.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605459562,-71.0,-61.0,-55.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605460937,-72.0,-61.0,-58.0,-59.0,11-1,"(0, 6.0)","(0, 6.0)"
605459092,-72.0,,-57.0,-57.0,11-1,"(0, 6.0)","(0, 6.0)"
605458991,-70.0,-61.0,-57.0,-58.0,11-1,"(0, 6.0)","(0, 6.0)"
605459699,-72.0,-61.0,-58.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605464615,-72.0,-61.0,-59.0,-61.0,11-1,"(0, 6.0)","(0, 6.0)"
605463329,-66.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605459179,-71.0,-61.0,-56.0,-60.0,11-1,"(0, 6.0)","(0, 6.0)"
605459965,-72.0,-61.0,-57.0,-59.0,11-1,"(0, 6.0)","(0, 6.0)"
605463243,-72.0,-61.0,-59.0,-62.0,11-1,"(0, 6.0)","(0, 6.0)"
605460529,-71.0,-60.0,-57.0,-62.0,11-1,"(0, 6.0)","(0, 6.0)"
605465183,-63.0,-59.0,-58.0,-62.0,11-1,"(0, 6.0)","(0, 6.0)"
605463877,-72.0,-61.0,-56.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605460108,-65.0,-61.0,-56.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605462252,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605464440,-72.0,-61.0,-59.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605464337,-72.0,-61.0,-57.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605464541,-72.0,-61.0,-59.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605462150,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605460225,-72.0,-61.0,-58.0,-59.0,11-1,"(0, 6.0)","(0, 6.0)"
605464166,-72.0,-61.0,-59.0,-61.0,11-1,"(0, 6.0)","(0, 6.0)"
605458804,-71.0,-61.0,-58.0,-57.0,11-1,"(0, 6.0)","(0, 6.0)"
605459382,-71.0,-61.0,-56.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605461325,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605460601,-71.0,-61.0,-59.0,-59.0,11-1,"(0, 6.0)","(0, 6.0)"
605464396,,,,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605463819,-66.0,-61.0,-59.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605458977,-65.0,-60.0,-57.0,-61.0,11-1,"(0, 6.0)","(0, 6.0)"
605464806,-72.0,-61.0,-59.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605464922,-72.0,-61.0,-57.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605463980,-72.0,-61.0,-56.0,-61.0,11-1,"(0, 6.0)","(0, 6.0)"
605458749,-71.0,-57.0,-59.0,-60.0,11-1,"(0, 6.0)","(0, 6.0)"
605459005,-69.0,-61.0,-58.0,-57.0,11-1,"(0, 6.0)","(0, 6.0)"
605465008,-72.0,-61.0,-58.0,,11-1,"(0, 6.0)","(0, 6.0)"
605459610,-72.0,-61.0,-54.0,-61.0,11-1,"(0, 6.0)","(0, 6.0)"
605464849,-72.0,-61.0,-57.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605462576,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605461253,-72.0,-61.0,-56.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605459655,-71.0,-61.0,-58.0,-56.0,11-1,"(0, 6.0)","(0, 6.0)"
605460315,-72.0,-61.0,-57.0,-62.0,11-1,"(0, 6.0)","(0, 6.0)"
605462897,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605461963,-72.0,-61.0,-55.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605459149,-72.0,-62.0,-58.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605461541,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605461527,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605459106,-72.0,-61.0,-58.0,-60.0,11-1,"(0, 6.0)","(0, 6.0)"
605458847,-71.0,-61.0,-57.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605464705,-72.0,-61.0,-59.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605460283,-72.0,-61.0,-56.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605462078,-71.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605464863,-72.0,-61.0,-57.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605460429,-70.0,-60.0,-57.0,-58.0,11-1,"(0, 6.0)","(0, 6.0)"
605460373,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605462238,-72.0,-61.0,-54.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605460849,-72.0,-61.0,-58.0,-64.0,11-1,"(0, 6.0)","(0, 6.0)"
605464834,-63.0,-61.0,-58.0,-63.0,11-1,"(0, 6.0)","(0, 6.0)"
605464397,-72.0,-61.0,-57.0,,11-1,"(0, 6.0)","(0, 6.0)"
