timeStemp,AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,label,label_coor,coordinate
494035332,-61.0,-64.0,-59.0,-58.0,6.0,"(0, 3.0)",6-1
494038021,-62.0,-64.0,-59.0,-54.0,6.0,"(0, 3.0)",6-1
494036084,-62.0,-63.0,-61.0,-56.0,6.0,"(0, 3.0)",6-1
494039105,-62.0,-65.0,-60.0,,6.0,"(0, 3.0)",6-1
494035716,-56.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494036352,-61.0,-65.0,-55.0,-56.0,6.0,"(0, 3.0)",6-1
494039222,-62.0,-64.0,-58.0,-55.0,6.0,"(0, 3.0)",6-1
494038972,-54.0,-66.0,-59.0,-51.0,6.0,"(0, 3.0)",6-1
494037716,-61.0,-64.0,-60.0,-51.0,6.0,"(0, 3.0)",6-1
494035730,-61.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494038315,-61.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494035319,-61.0,-64.0,-59.0,-58.0,6.0,"(0, 3.0)",6-1
494034676,-62.0,-65.0,-61.0,-58.0,6.0,"(0, 3.0)",6-1
494034875,-62.0,-65.0,-61.0,-56.0,6.0,"(0, 3.0)",6-1
494036367,-62.0,-65.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494036069,-63.0,-65.0,-61.0,-55.0,6.0,"(0, 3.0)",6-1
494036933,-62.0,-65.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494037216,-62.0,-65.0,-56.0,-55.0,6.0,"(0, 3.0)",6-1
494036919,-62.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494035304,-62.0,-65.0,-60.0,-57.0,6.0,"(0, 3.0)",6-1
494037742,-61.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494038270,-62.0,-63.0,-60.0,-55.0,6.0,"(0, 3.0)",6-1
494038168,-61.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494038870,-56.0,-65.0,-56.0,-50.0,6.0,"(0, 3.0)",6-1
494039090,-61.0,-65.0,-60.0,-50.0,6.0,"(0, 3.0)",6-1
494039472,-62.0,-65.0,-61.0,-56.0,6.0,"(0, 3.0)",6-1
494040355,-58.0,-64.0,-59.0,-51.0,6.0,"(0, 3.0)",6-1
494036099,-62.0,-64.0,-61.0,,6.0,"(0, 3.0)",6-1
494036396,-62.0,-64.0,-60.0,-58.0,6.0,"(0, 3.0)",6-1
494039325,-62.0,-65.0,-59.0,-57.0,6.0,"(0, 3.0)",6-1
494039618,-62.0,-64.0,-61.0,-56.0,6.0,"(0, 3.0)",6-1
494037509,-62.0,-64.0,-58.0,-55.0,6.0,"(0, 3.0)",6-1
494037583,-63.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494035570,-62.0,-65.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494039753,-62.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494037450,-62.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494036158,-61.0,-63.0,-60.0,-57.0,6.0,"(0, 3.0)",6-1
494039768,-62.0,-64.0,-57.0,-56.0,6.0,"(0, 3.0)",6-1
494040503,-63.0,-65.0,-61.0,-55.0,6.0,"(0, 3.0)",6-1
494040459,-62.0,-64.0,-60.0,-57.0,6.0,"(0, 3.0)",6-1
494039901,-62.0,-64.0,-61.0,-57.0,6.0,"(0, 3.0)",6-1
494039722,-62.0,-63.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494038929,-62.0,-66.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494038109,-62.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494038722,-63.0,-64.0,-57.0,-55.0,6.0,"(0, 3.0)",6-1
494035934,-62.0,-65.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494036874,-62.0,-64.0,-55.0,-51.0,6.0,"(0, 3.0)",6-1
494038300,-61.0,-64.0,-60.0,-55.0,6.0,"(0, 3.0)",6-1
494039589,-61.0,-65.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494038592,-62.0,-64.0,-59.0,-54.0,6.0,"(0, 3.0)",6-1
494040560,-62.0,-65.0,-60.0,-54.0,6.0,"(0, 3.0)",6-1
494038987,-62.0,-65.0,-59.0,-55.0,6.0,"(0, 3.0)",6-1
494037657,-62.0,-63.0,-61.0,-55.0,6.0,"(0, 3.0)",6-1
494038343,-61.0,-64.0,-60.0,-55.0,6.0,"(0, 3.0)",6-1
494036648,-56.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494036251,-60.0,-66.0,-60.0,-50.0,6.0,"(0, 3.0)",6-1
494037142,-62.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494038065,-62.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494037643,-51.0,-63.0,-61.0,-55.0,6.0,"(0, 3.0)",6-1
494035978,-61.0,-64.0,-61.0,-56.0,6.0,"(0, 3.0)",6-1
494036039,-62.0,-63.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494037524,-63.0,-64.0,-60.0,-55.0,6.0,"(0, 3.0)",6-1
494040196,-62.0,-64.0,-61.0,-56.0,6.0,"(0, 3.0)",6-1
494038693,-63.0,-63.0,-61.0,-55.0,6.0,"(0, 3.0)",6-1
494036128,-61.0,-64.0,-59.0,-57.0,6.0,"(0, 3.0)",6-1
494040605,-62.0,-64.0,-60.0,-55.0,6.0,"(0, 3.0)",6-1
494035875,-63.0,-64.0,-59.0,-51.0,6.0,"(0, 3.0)",6-1
494039120,-62.0,-65.0,-59.0,,6.0,"(0, 3.0)",6-1
494038532,-57.0,-66.0,-58.0,-48.0,6.0,"(0, 3.0)",6-1
494036206,-62.0,-65.0,-57.0,-51.0,6.0,"(0, 3.0)",6-1
494039310,-54.0,-64.0,-57.0,-57.0,6.0,"(0, 3.0)",6-1
494034982,-63.0,-65.0,-60.0,-57.0,6.0,"(0, 3.0)",6-1
494040283,-54.0,-64.0,-58.0,-50.0,6.0,"(0, 3.0)",6-1
494035276,-53.0,-64.0,-59.0,-58.0,6.0,"(0, 3.0)",6-1
494038430,-55.0,-64.0,-58.0,-53.0,6.0,"(0, 3.0)",6-1
494035555,-62.0,-65.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494037831,-62.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494036977,-57.0,-65.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494036575,-61.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494034528,-57.0,-65.0,-58.0,-52.0,6.0,"(0, 3.0)",6-1
494034846,-58.0,-65.0,-59.0,-55.0,6.0,"(0, 3.0)",6-1
494034748,-62.0,-64.0,-60.0,-58.0,6.0,"(0, 3.0)",6-1
494036734,-62.0,-64.0,-59.0,-51.0,6.0,"(0, 3.0)",6-1
494036337,-61.0,-65.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494039783,-61.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494040121,-63.0,-64.0,-61.0,-55.0,6.0,"(0, 3.0)",6-1
494037479,-62.0,-64.0,-61.0,-51.0,6.0,"(0, 3.0)",6-1
494035702,-61.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494035085,,,-59.0,-57.0,6.0,"(0, 3.0)",6-1
494037796,-62.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494039149,-62.0,-65.0,-59.0,-50.0,6.0,"(0, 3.0)",6-1
494039237,-62.0,-66.0,-59.0,-54.0,6.0,"(0, 3.0)",6-1
494036854,-62.0,-64.0,-60.0,-54.0,6.0,"(0, 3.0)",6-1
494034937,-62.0,-65.0,-55.0,-56.0,6.0,"(0, 3.0)",6-1
494039604,-62.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494037272,-54.0,-63.0,-60.0,-55.0,6.0,"(0, 3.0)",6-1
494038414,-61.0,-64.0,-59.0,-50.0,6.0,"(0, 3.0)",6-1
494038006,-62.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494039678,-62.0,-63.0,-61.0,-55.0,6.0,"(0, 3.0)",6-1
494034428,-63.0,-70.0,-63.0,-57.0,6.0,"(0, 3.0)",6-1
494038035,-62.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494040136,-62.0,-64.0,-60.0,-49.0,6.0,"(0, 3.0)",6-1
494035772,-61.0,-64.0,-60.0,-50.0,6.0,"(0, 3.0)",6-1
494037554,-62.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494039841,-62.0,-64.0,-60.0,-57.0,6.0,"(0, 3.0)",6-1
494037360,-62.0,-63.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494036749,-62.0,-64.0,-59.0,-54.0,6.0,"(0, 3.0)",6-1
494035744,-63.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494038562,-62.0,-65.0,-59.0,-55.0,6.0,"(0, 3.0)",6-1
494037389,-57.0,-63.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494035218,-62.0,-65.0,-59.0,-58.0,6.0,"(0, 3.0)",6-1
494035027,-62.0,-64.0,-60.0,-58.0,6.0,"(0, 3.0)",6-1
494034802,-63.0,-65.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494038197,-61.0,-64.0,-59.0,-57.0,6.0,"(0, 3.0)",6-1
494039060,-62.0,-65.0,-59.0,-55.0,6.0,"(0, 3.0)",6-1
494037185,-62.0,-64.0,-60.0,-55.0,6.0,"(0, 3.0)",6-1
494040106,-62.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494034734,-62.0,-65.0,-61.0,-58.0,6.0,"(0, 3.0)",6-1
494039398,-62.0,-65.0,-56.0,-55.0,6.0,"(0, 3.0)",6-1
494037614,-62.0,-63.0,-61.0,-55.0,6.0,"(0, 3.0)",6-1
494038094,-62.0,-64.0,-57.0,-58.0,6.0,"(0, 3.0)",6-1
494038503,-62.0,-65.0,-61.0,-55.0,6.0,"(0, 3.0)",6-1
494036618,-61.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494039812,-57.0,-64.0,-58.0,-56.0,6.0,"(0, 3.0)",6-1
494036281,-61.0,-65.0,-60.0,-57.0,6.0,"(0, 3.0)",6-1
494035233,-62.0,-65.0,-60.0,-58.0,6.0,"(0, 3.0)",6-1
494036234,-61.0,-65.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494036143,-61.0,-63.0,-60.0,-57.0,6.0,"(0, 3.0)",6-1
494040489,-62.0,-65.0,-61.0,-54.0,6.0,"(0, 3.0)",6-1
494034477,-64.0,-67.0,-60.0,-58.0,6.0,"(0, 3.0)",6-1
494039045,-61.0,-66.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494040326,-62.0,-64.0,-61.0,-56.0,6.0,"(0, 3.0)",6-1
494035262,-62.0,-65.0,-59.0,-58.0,6.0,"(0, 3.0)",6-1
494038678,-63.0,-62.0,-60.0,-57.0,6.0,"(0, 3.0)",6-1
494034556,-63.0,-64.0,-62.0,-58.0,6.0,"(0, 3.0)",6-1
494036530,-61.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494034920,-63.0,-65.0,-60.0,-57.0,6.0,"(0, 3.0)",6-1
494040474,-62.0,-65.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494039560,-62.0,-63.0,-59.0,-55.0,6.0,"(0, 3.0)",6-1
494037405,-62.0,-63.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494038370,-62.0,-64.0,-60.0,-55.0,6.0,"(0, 3.0)",6-1
494039930,-62.0,-64.0,-61.0,-56.0,6.0,"(0, 3.0)",6-1
494039178,-57.0,-65.0,-59.0,-55.0,6.0,"(0, 3.0)",6-1
494037694,-62.0,-71.0,-62.0,-55.0,6.0,"(0, 3.0)",6-1
494037287,-62.0,,-60.0,-55.0,6.0,"(0, 3.0)",6-1
494037346,-62.0,-63.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494038606,-62.0,-64.0,-60.0,-54.0,6.0,"(0, 3.0)",6-1
494040240,-63.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494037962,-62.0,-65.0,-59.0,-57.0,6.0,"(0, 3.0)",6-1
494040649,-63.0,-63.0,-60.0,-57.0,6.0,"(0, 3.0)",6-1
494040254,-63.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494038708,-63.0,-64.0,,,6.0,"(0, 3.0)",6-1
494039369,-62.0,-65.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494038226,-62.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494037200,-61.0,-64.0,-58.0,-55.0,6.0,"(0, 3.0)",6-1
494036604,-61.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494034968,-63.0,-65.0,-60.0,-54.0,6.0,"(0, 3.0)",6-1
494037419,-61.0,-63.0,-60.0,-57.0,6.0,"(0, 3.0)",6-1
494037037,-57.0,-65.0,-56.0,-48.0,6.0,"(0, 3.0)",6-1
494038796,-62.0,-65.0,-59.0,-58.0,6.0,"(0, 3.0)",6-1
494038079,-62.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494035845,-61.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494035099,-62.0,-64.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494034393,-61.0,-70.0,-64.0,-55.0,6.0,"(0, 3.0)",6-1
494040576,-62.0,-65.0,-61.0,-58.0,6.0,"(0, 3.0)",6-1
494035056,-62.0,-64.0,-60.0,-57.0,6.0,"(0, 3.0)",6-1
494035482,-57.0,-65.0,-59.0,-57.0,6.0,"(0, 3.0)",6-1
494037258,-62.0,-63.0,-59.0,-55.0,6.0,"(0, 3.0)",6-1
494034831,-63.0,-65.0,-60.0,-57.0,6.0,"(0, 3.0)",6-1
494038138,-61.0,-64.0,-59.0,-57.0,6.0,"(0, 3.0)",6-1
494039575,,-64.0,,,6.0,"(0, 3.0)",6-1
494035646,-61.0,-64.0,-60.0,-54.0,6.0,"(0, 3.0)",6-1
494039208,-62.0,-65.0,-58.0,-53.0,6.0,"(0, 3.0)",6-1
494040445,-62.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494035086,-62.0,-65.0,,,6.0,"(0, 3.0)",6-1
494039295,-62.0,-64.0,-59.0,-52.0,6.0,"(0, 3.0)",6-1
494038153,-54.0,-64.0,-57.0,-56.0,6.0,"(0, 3.0)",6-1
494037816,-62.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494034542,-63.0,-65.0,-61.0,-57.0,6.0,"(0, 3.0)",6-1
494038884,-62.0,-65.0,-59.0,-57.0,6.0,"(0, 3.0)",6-1
494035601,-62.0,-65.0,-59.0,-56.0,6.0,"(0, 3.0)",6-1
494039886,-62.0,-64.0,-61.0,-56.0,6.0,"(0, 3.0)",6-1
494038285,-61.0,-64.0,-60.0,-56.0,6.0,"(0, 3.0)",6-1
494036678,-62.0,-64.0,-59.0,-54.0,6.0,"(0, 3.0)",6-1
494039075,-57.0,-64.0,-59.0,-57.0,6.0,"(0, 3.0)",6-1
493601744,-63.0,-68.0,-63.0,-51.0,,"(0.6, 3.0)",6-2
493599023,-63.0,-68.0,-64.0,-51.0,,"(0.6, 3.0)",6-2
493599152,,,-64.0,-51.0,,"(0.6, 3.0)",6-2
493601715,-63.0,-68.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493600328,-62.0,-69.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493601436,-63.0,-68.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493604288,-62.0,-69.0,-61.0,-51.0,,"(0.6, 3.0)",6-2
493601553,-63.0,-68.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493605064,-56.0,-67.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493599643,-62.0,-70.0,-62.0,-46.0,,"(0.6, 3.0)",6-2
493605019,-62.0,-68.0,-64.0,-44.0,,"(0.6, 3.0)",6-2
493604228,-62.0,-69.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493599629,-62.0,-70.0,,,,"(0.6, 3.0)",6-2
493604859,-56.0,-69.0,-62.0,-49.0,,"(0.6, 3.0)",6-2
493602482,-65.0,-67.0,-64.0,-45.0,,"(0.6, 3.0)",6-2
493603919,-61.0,-71.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493599572,-62.0,-70.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493599871,-63.0,-70.0,-64.0,-51.0,,"(0.6, 3.0)",6-2
493600792,-63.0,-69.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493598577,-63.0,-72.0,-62.0,,,"(0.6, 3.0)",6-2
493604140,-62.0,-69.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493599713,-62.0,,-63.0,-45.0,,"(0.6, 3.0)",6-2
493602497,-65.0,-67.0,-64.0,-43.0,,"(0.6, 3.0)",6-2
493603583,-63.0,-69.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493604551,-64.0,-69.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493604492,-63.0,-70.0,-65.0,-42.0,,"(0.6, 3.0)",6-2
493600998,-63.0,-68.0,-62.0,-50.0,,"(0.6, 3.0)",6-2
493601056,-63.0,-68.0,-62.0,-48.0,,"(0.6, 3.0)",6-2
493598860,-63.0,-69.0,-65.0,-51.0,,"(0.6, 3.0)",6-2
493598740,-62.0,-70.0,-65.0,,,"(0.6, 3.0)",6-2
493604669,-64.0,-68.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493604932,-63.0,-67.0,-62.0,-43.0,,"(0.6, 3.0)",6-2
493599600,,-70.0,,,,"(0.6, 3.0)",6-2
493601874,-63.0,-68.0,-63.0,-51.0,,"(0.6, 3.0)",6-2
493602612,-64.0,-69.0,-62.0,-48.0,,"(0.6, 3.0)",6-2
493603020,-64.0,-68.0,-64.0,-51.0,,"(0.6, 3.0)",6-2
493599356,-62.0,-70.0,-64.0,-48.0,,"(0.6, 3.0)",6-2
493599829,-63.0,-70.0,-64.0,-51.0,,"(0.6, 3.0)",6-2
493604566,-63.0,-69.0,-63.0,-49.0,,"(0.6, 3.0)",6-2
493599672,-62.0,-70.0,-64.0,-45.0,,"(0.6, 3.0)",6-2
493603165,-64.0,-67.0,-61.0,-49.0,,"(0.6, 3.0)",6-2
493604961,-54.0,-68.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493601524,-64.0,-68.0,-63.0,-51.0,,"(0.6, 3.0)",6-2
493601012,-63.0,-68.0,-62.0,-45.0,,"(0.6, 3.0)",6-2
493601187,-63.0,-68.0,-61.0,-50.0,,"(0.6, 3.0)",6-2
493599599,-62.0,,-64.0,-50.0,,"(0.6, 3.0)",6-2
493600660,-63.0,-69.0,-62.0,-50.0,,"(0.6, 3.0)",6-2
493599658,-62.0,-70.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493600357,-62.0,-69.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493600430,-63.0,-69.0,,,,"(0.6, 3.0)",6-2
493605079,-62.0,-70.0,-62.0,-49.0,,"(0.6, 3.0)",6-2
493599628,,,-64.0,-51.0,,"(0.6, 3.0)",6-2
493604947,-62.0,-68.0,-62.0,-49.0,,"(0.6, 3.0)",6-2
493601334,-63.0,-68.0,-60.0,-50.0,,"(0.6, 3.0)",6-2
493600429,,,-63.0,-50.0,,"(0.6, 3.0)",6-2
493601773,-63.0,-68.0,-62.0,-45.0,,"(0.6, 3.0)",6-2
493603744,-63.0,-68.0,-62.0,-50.0,,"(0.6, 3.0)",6-2
493599066,-63.0,-70.0,-64.0,-51.0,,"(0.6, 3.0)",6-2
493602729,-58.0,-68.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493604521,-63.0,-68.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493604389,-63.0,-68.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493600543,-62.0,-69.0,-61.0,-50.0,,"(0.6, 3.0)",6-2
493598764,-63.0,-70.0,-65.0,,,"(0.6, 3.0)",6-2
493604360,-63.0,-68.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493598820,-63.0,-69.0,-65.0,-51.0,,"(0.6, 3.0)",6-2
493603715,-63.0,-69.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493603642,-63.0,-68.0,-63.0,-51.0,,"(0.6, 3.0)",6-2
493598873,-64.0,-69.0,-62.0,-49.0,,"(0.6, 3.0)",6-2
493602759,-63.0,-68.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493602890,-64.0,-68.0,-64.0,-45.0,,"(0.6, 3.0)",6-2
493599371,-62.0,-70.0,-65.0,-50.0,,"(0.6, 3.0)",6-2
493601348,-63.0,,-62.0,-50.0,,"(0.6, 3.0)",6-2
493602685,-64.0,-67.0,-61.0,-45.0,,"(0.6, 3.0)",6-2
493602875,-64.0,-68.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493600166,-62.0,-70.0,-64.0,-46.0,,"(0.6, 3.0)",6-2
493600764,-57.0,-68.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493604170,-62.0,-70.0,-62.0,-45.0,,"(0.6, 3.0)",6-2
493598956,-63.0,-70.0,-63.0,-45.0,,"(0.6, 3.0)",6-2
493603846,-56.0,-69.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493602175,-63.0,-68.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493601116,-63.0,-69.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493599182,-62.0,-70.0,-63.0,-51.0,,"(0.6, 3.0)",6-2
493602831,-63.0,-68.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493599990,-62.0,-70.0,-65.0,-50.0,,"(0.6, 3.0)",6-2
493604712,-63.0,-68.0,-61.0,-49.0,,"(0.6, 3.0)",6-2
493604037,-62.0,-70.0,-63.0,-44.0,,"(0.6, 3.0)",6-2
493600500,-62.0,-69.0,-63.0,-44.0,,"(0.6, 3.0)",6-2
493602786,-63.0,-68.0,-64.0,-45.0,,"(0.6, 3.0)",6-2
493598914,-63.0,-69.0,-65.0,-49.0,,"(0.6, 3.0)",6-2
493603656,-63.0,-68.0,-61.0,-50.0,,"(0.6, 3.0)",6-2
493599241,-62.0,-70.0,-64.0,-51.0,,"(0.6, 3.0)",6-2
493600954,-63.0,-68.0,-61.0,-50.0,,"(0.6, 3.0)",6-2
493603499,-64.0,-68.0,-62.0,-45.0,,"(0.6, 3.0)",6-2
493604433,-63.0,-68.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493602320,-63.0,-68.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493599386,-62.0,-70.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493601377,-57.0,-68.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493601042,-63.0,-68.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493598942,-62.0,-70.0,-64.0,-51.0,,"(0.6, 3.0)",6-2
493598847,-63.0,-68.0,-63.0,-52.0,,"(0.6, 3.0)",6-2
493599514,-63.0,-70.0,-61.0,-50.0,,"(0.6, 3.0)",6-2
493604536,-64.0,-68.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493599771,-63.0,-70.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493599038,-63.0,-68.0,-65.0,-49.0,,"(0.6, 3.0)",6-2
493599742,-62.0,-70.0,-64.0,-48.0,,"(0.6, 3.0)",6-2
493603048,-64.0,-69.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493604874,-62.0,-67.0,-63.0,-49.0,,"(0.6, 3.0)",6-2
493601290,-63.0,-68.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493600225,-63.0,-71.0,-66.0,-50.0,,"(0.6, 3.0)",6-2
493599886,-63.0,-70.0,-64.0,-51.0,,"(0.6, 3.0)",6-2
493602103,-62.0,-71.0,-63.0,-44.0,,"(0.6, 3.0)",6-2
493604815,-63.0,-69.0,-63.0,-47.0,,"(0.6, 3.0)",6-2
493602088,-62.0,-70.0,-63.0,-51.0,,"(0.6, 3.0)",6-2
493605005,-62.0,-67.0,-64.0,-47.0,,"(0.6, 3.0)",6-2
493601916,-63.0,-68.0,-62.0,-45.0,,"(0.6, 3.0)",6-2
493601685,-63.0,-68.0,-63.0,-51.0,,"(0.6, 3.0)",6-2
493600032,-62.0,-70.0,-65.0,-45.0,,"(0.6, 3.0)",6-2
493602773,-63.0,-68.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493598678,-64.0,-70.0,-63.0,,,"(0.6, 3.0)",6-2
493600210,-57.0,-69.0,-63.0,-51.0,,"(0.6, 3.0)",6-2
493599227,-62.0,-69.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493602918,-64.0,-68.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493601788,-64.0,-68.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493604258,-62.0,-69.0,-62.0,-50.0,,"(0.6, 3.0)",6-2
493602670,-65.0,-67.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493598834,-63.0,-69.0,-64.0,-50.0,,"(0.6, 3.0)",6-2
493604684,-63.0,-69.0,-63.0,-49.0,,"(0.6, 3.0)",6-2
493599472,-62.0,-69.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493603240,-63.0,-68.0,-64.0,-51.0,,"(0.6, 3.0)",6-2
493598625,-63.0,-71.0,-61.0,,,"(0.6, 3.0)",6-2
493600734,-63.0,-68.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493599430,-62.0,-69.0,-64.0,-51.0,,"(0.6, 3.0)",6-2
493600122,-63.0,-69.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493603298,-64.0,-68.0,-64.0,-49.0,,"(0.6, 3.0)",6-2
493601802,-63.0,-68.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493599009,-62.0,-69.0,-64.0,-45.0,,"(0.6, 3.0)",6-2
493600749,-63.0,-68.0,-61.0,-51.0,,"(0.6, 3.0)",6-2
493601830,-63.0,-68.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493598970,-63.0,-69.0,-64.0,-51.0,,"(0.6, 3.0)",6-2
493598717,-64.0,-74.0,-66.0,,,"(0.6, 3.0)",6-2
493604581,-64.0,-69.0,-63.0,-49.0,,"(0.6, 3.0)",6-2
493600093,-62.0,-69.0,-64.0,-48.0,,"(0.6, 3.0)",6-2
493601931,-55.0,-68.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493604727,-64.0,-68.0,-61.0,-49.0,,"(0.6, 3.0)",6-2
493600239,-63.0,-71.0,-64.0,-51.0,,"(0.6, 3.0)",6-2
493600181,-63.0,-70.0,-61.0,-44.0,,"(0.6, 3.0)",6-2
493603686,-63.0,-69.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493604595,-63.0,-70.0,-63.0,-49.0,,"(0.6, 3.0)",6-2
493601945,-64.0,-68.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493603414,-64.0,-68.0,-63.0,-46.0,,"(0.6, 3.0)",6-2
493603555,-64.0,-69.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
493603994,-62.0,-70.0,-63.0,-50.0,,"(0.6, 3.0)",6-2
493603964,-62.0,-70.0,-61.0,-48.0,,"(0.6, 3.0)",6-2
493601130,-63.0,-68.0,-62.0,-51.0,,"(0.6, 3.0)",6-2
