run,accuracy,mde,mde_std
1,87.1469504707327,0.46112611762658584,1.3980641380191128
2,86.08268522308636,0.5040251790321287,1.4110749750939324
3,94.43307408923455,0.21215232353700758,0.9917473570366989
4,94.22840769545641,0.21676138254928373,1.000960331128336
5,93.28694228407696,0.2516644782916059,1.0690894920366014
