run,accuracy,mde,mde_std
1,95.9476054031928,0.16354165943276044,0.8766726785002673
2,95.57920589439213,0.17618720514047728,0.9172393938251553
3,96.47973802701596,0.13721176741077004,0.8103519421960396
4,96.02947196070404,0.1532176577868706,0.844846404001447
5,95.74293900941466,0.16699838420537966,0.8761889744105928
