run,accuracy,mde,mde_std
1,96.84813753581662,0.13662179182727274,0.8272775281567094
2,96.60253786328285,0.15565186294998418,0.8818755855093534
3,96.02947196070404,0.16326297516006955,0.8841725414499364
4,96.07040523945967,0.17647275581130262,0.9383097095483479
5,95.9476054031928,0.16035670371855248,0.8638887302281312
