run,accuracy,mde
1,99.75510204081633,0.009834906165986776
2,99.59183673469387,0.016039307683250896
3,99.67346938775509,0.011977866297372994
4,99.67346938775509,0.008403706828303492
5,99.67346938775509,0.014261244052938202
