run,accuracy,mde,mde_std
1,99.63265306122449,0.012355315035512175,0.23659661543494492
2,99.63265306122449,0.014855993211249639,0.2698293366079358
3,99.75510204081633,0.005312711746154652,0.13433258905290768
4,99.75510204081633,0.00850576485819716,0.18081758460656577
5,99.63265306122449,0.011773662094185362,0.22776678294146444
