run,sample_idx,error
1,1,3.4985711369071804
1,2,1.8
1,3,3.4985711369071804
1,4,1.2000000000000002
1,5,1.2000000000000002
1,6,3.4985711369071804
1,7,3.4985711369071804
1,8,3.4985711369071804
1,9,1.2000000000000002
1,10,1.2000000000000002
1,11,1.2000000000000002
1,12,3.4985711369071804
1,13,3.4985711369071804
1,14,1.2000000000000002
1,15,3.4985711369071804
1,16,3.4985711369071804
1,17,3.4985711369071804
1,18,1.2000000000000002
1,19,3.4985711369071804
1,20,3.4985711369071804
1,21,3.4985711369071804
1,22,1.2000000000000002
1,23,3.4985711369071804
1,24,3.4985711369071804
1,25,3.4985711369071804
1,26,3.4985711369071804
1,27,3.4985711369071804
1,28,3.4985711369071804
1,29,1.2000000000000002
1,30,1.2000000000000002
1,31,1.2000000000000002
1,32,3.4985711369071804
1,33,3.4985711369071804
1,34,3.4985711369071804
1,35,3.4985711369071804
1,36,1.2000000000000002
1,37,3.4985711369071804
1,38,2.545584412271571
1,39,3.4985711369071804
1,40,3.4985711369071804
1,41,1.2000000000000002
1,42,3.4985711369071804
1,43,3.4985711369071804
1,44,1.2000000000000002
1,45,3.4985711369071804
1,46,3.4985711369071804
1,47,2.545584412271571
1,48,3.4985711369071804
1,49,3.4985711369071804
1,50,2.545584412271571
1,51,3.4985711369071804
1,52,3.4985711369071804
1,53,3.4985711369071804
1,54,1.2000000000000002
1,55,3.4985711369071804
1,56,3.4985711369071804
1,57,3.4985711369071804
1,58,1.2000000000000002
1,59,3.4985711369071804
1,60,3.4985711369071804
1,61,3.4985711369071804
1,62,3.4985711369071804
1,63,3.4985711369071804
1,64,3.4985711369071804
1,65,3.4985711369071804
1,66,3.4985711369071804
1,67,3.4985711369071804
1,68,3.4985711369071804
1,69,3.4985711369071804
1,70,3.4985711369071804
1,71,3.4985711369071804
1,72,1.2000000000000002
1,73,3.4985711369071804
1,74,3.4985711369071804
1,75,3.4985711369071804
1,76,3.4985711369071804
1,77,3.4985711369071804
1,78,2.545584412271571
1,79,3.4985711369071804
1,80,3.4985711369071804
1,81,2.545584412271571
1,82,1.2000000000000002
1,83,2.545584412271571
1,84,3.4985711369071804
1,85,2.545584412271571
1,86,3.4985711369071804
1,87,3.4985711369071804
1,88,3.4985711369071804
1,89,3.4985711369071804
1,90,1.2000000000000002
1,91,3.4985711369071804
1,92,3.4985711369071804
1,93,1.2000000000000002
1,94,1.2000000000000002
1,95,3.4985711369071804
1,96,1.2000000000000002
1,97,3.4985711369071804
1,98,1.2000000000000002
1,99,1.2000000000000002
1,100,3.4985711369071804
1,101,3.4985711369071804
1,102,3.4985711369071804
1,103,3.4985711369071804
1,104,1.2000000000000002
1,105,3.4985711369071804
1,106,1.2000000000000002
1,107,3.4985711369071804
1,108,1.2000000000000002
1,109,1.2000000000000002
1,110,3.4985711369071804
1,111,1.2000000000000002
1,112,3.4985711369071804
1,113,1.2000000000000002
1,114,3.4985711369071804
1,115,1.2000000000000002
1,116,3.4985711369071804
1,117,1.2000000000000002
1,118,1.2000000000000002
1,119,3.4985711369071804
1,120,3.4985711369071804
1,121,3.4985711369071804
1,122,3.4985711369071804
1,123,3.4985711369071804
1,124,1.2000000000000002
1,125,3.4985711369071804
1,126,1.2000000000000002
1,127,1.2000000000000002
1,128,3.4985711369071804
1,129,3.4985711369071804
1,130,3.4985711369071804
1,131,3.4985711369071804
1,132,3.4985711369071804
1,133,3.4985711369071804
1,134,3.4985711369071804
1,135,3.4985711369071804
1,136,3.4985711369071804
1,137,3.4985711369071804
1,138,3.4985711369071804
1,139,3.4985711369071804
1,140,3.4985711369071804
1,141,3.4985711369071804
1,142,3.4985711369071804
1,143,1.2000000000000002
1,144,3.4985711369071804
1,145,3.4985711369071804
1,146,3.4985711369071804
1,147,3.4985711369071804
1,148,3.4985711369071804
1,149,3.4985711369071804
1,150,3.4985711369071804
1,151,3.4985711369071804
1,152,3.4985711369071804
1,153,3.4985711369071804
1,154,3.4985711369071804
1,155,3.4985711369071804
1,156,3.4985711369071804
1,157,3.4985711369071804
1,158,3.4985711369071804
1,159,1.2000000000000002
1,160,1.2000000000000002
1,161,3.4985711369071804
1,162,3.4985711369071804
1,163,3.4985711369071804
1,164,2.545584412271571
1,165,3.4985711369071804
1,166,3.4985711369071804
1,167,1.2000000000000002
1,168,3.4985711369071804
1,169,3.4985711369071804
1,170,3.4985711369071804
1,171,3.4985711369071804
1,172,3.4985711369071804
1,173,3.4985711369071804
1,174,3.4985711369071804
1,175,1.2000000000000002
1,176,3.4985711369071804
1,177,3.4985711369071804
1,178,4.242640687119285
1,179,3.4985711369071804
1,180,3.4985711369071804
1,181,1.2000000000000002
1,182,1.2000000000000002
1,183,3.4985711369071804
1,184,3.4985711369071804
1,185,3.4985711369071804
1,186,1.2000000000000002
1,187,1.2000000000000002
1,188,1.2000000000000002
1,189,1.2000000000000002
1,190,3.4985711369071804
1,191,1.2000000000000002
1,192,1.2000000000000002
1,193,1.2000000000000002
1,194,1.2000000000000002
1,195,1.2000000000000002
1,196,3.4985711369071804
1,197,1.2000000000000002
1,198,1.2000000000000002
1,199,3.4985711369071804
1,200,1.2000000000000002
1,201,1.2000000000000002
1,202,3.4985711369071804
1,203,1.2000000000000002
1,204,1.2000000000000002
1,205,3.4985711369071804
1,206,3.4985711369071804
1,207,1.2000000000000002
1,208,1.2000000000000002
1,209,3.4985711369071804
1,210,1.2000000000000002
1,211,1.2000000000000002
1,212,3.4985711369071804
1,213,1.2000000000000002
1,214,1.2000000000000002
1,215,1.2000000000000002
1,216,1.2000000000000002
1,217,5.126402247190518
1,218,1.2000000000000002
1,219,1.2000000000000002
1,220,1.2000000000000002
1,221,1.2000000000000002
1,222,1.2000000000000002
1,223,1.2000000000000002
1,224,1.2000000000000002
1,225,1.2000000000000002
1,226,1.2000000000000002
1,227,1.2000000000000002
1,228,1.2000000000000002
1,229,3.4985711369071804
1,230,1.2000000000000002
1,231,1.2000000000000002
1,232,1.2000000000000002
1,233,1.2000000000000002
1,234,1.2000000000000002
1,235,1.2000000000000002
1,236,1.2000000000000002
1,237,1.8973665961010275
1,238,1.2000000000000002
1,239,3.4985711369071804
1,240,1.2000000000000002
1,241,1.2000000000000002
1,242,1.2000000000000002
1,243,1.2000000000000002
1,244,1.2000000000000002
1,245,1.2000000000000002
1,246,1.2000000000000002
1,247,1.2000000000000002
1,248,1.2000000000000002
1,249,1.2000000000000002
1,250,1.2000000000000002
