run,accuracy,mde,mde_std
1,95.16987310683585,0.1822259465826499,0.9154151314042421
2,92.181743757675,0.287515877951954,1.1133706197456568
3,94.06467458043389,0.22034154582594212,0.9924874130557786
4,77.56856324191568,0.8681910148022391,1.8312848400336088
5,84.28162095783873,0.5914919209195934,1.549199341911317
