run,accuracy,mde
1,97.95333606221858,0.05904295228041781
2,98.19893573475235,0.05086847116793363
3,98.28080229226362,0.04680299615602355
4,98.32173557101925,0.04664847776643746
5,98.28080229226362,0.05320262595806334
6,98.28080229226362,0.057126427821293756
7,98.23986901350798,0.0555675299230998
8,98.23986901350798,0.05260085166807579
9,98.1170691772411,0.059744025561261425
10,98.23986901350798,0.05315165578878525
