run,accuracy,mde
1,96.28498727735368,0.1543546965386218
2,95.6234096692112,0.17860565874638085
3,96.38676844783714,0.1479216006185304
4,96.36132315521628,0.1574548523131883
5,96.36132315521628,0.15067984197412826
