run,accuracy,mde,mde_std
1,95.21080638559148,0.18894269002264996,0.9558974181197756
2,96.07040523945967,0.1649226683701411,0.8912527240256453
3,95.90667212443716,0.16607870961076188,0.8888025945869182
4,95.86573884568153,0.1605129790390998,0.8704023776815559
5,95.90667212443716,0.15736691508618997,0.8569908761315057
