run,accuracy,mde
1,98.01526717557252,0.052989947625259166
2,98.3206106870229,0.048180185092464245
3,98.34605597964376,0.050751630766361355
4,98.44783715012723,0.05257583347142101
5,97.93893129770991,0.05935910086688083
