run,accuracy,mde
1,96.81933842239185,0.1419748258748611
2,97.17557251908397,0.12892947354899087
3,97.07379134860051,0.12507691189208092
4,96.89567430025446,0.13603987975690957
5,96.53944020356235,0.14327362556585324
