run,accuracy,mde
1,98.88040712468194,0.029986679469128127
2,98.62595419847328,0.047442190869039905
3,98.01526717557252,0.05125135484790885
4,98.57506361323155,0.045460980642163674
5,98.1679389312977,0.057901441211265635
