run,accuracy,mde
1,96.46310432569975,0.16840485543018102
2,96.61577608142493,0.15358587827250467
3,96.51399491094148,0.1638409980744322
4,96.43765903307889,0.17110865640514528
5,96.2086513994911,0.18105817535269586
