run,accuracy,mde
1,98.72773536895674,0.03850122199427194
2,98.62595419847328,0.04023423168453645
3,98.09160305343512,0.06258214081583291
4,98.75318066157762,0.03680923794500441
5,98.52417302798983,0.0474164125159979
