run,accuracy,mde
1,99.74554707379136,0.01012930709485038
2,99.69465648854961,0.010730098918890402
3,99.54198473282443,0.008991502451428325
4,99.69465648854961,0.009980282627667252
5,99.69465648854961,0.010883121612353537
