run,accuracy,mde
1,99.59287531806615,0.014111382484650638
2,99.6437659033079,0.013191356370788878
3,98.93129770992365,0.030841053478191743
4,99.59287531806615,0.016922269728384058
5,99.3384223918575,0.02691330502576063
