run,accuracy,mde
1,99.72010178117048,0.00917086074063921
2,99.74554707379136,0.006368434549916582
3,99.72010178117048,0.0072070034821540285
4,99.72010178117048,0.007142405428282659
5,99.74554707379136,0.008350501492624144
