run,accuracy,mde
1,99.67346938775509,0.00907946417942201
2,99.63265306122449,0.012284521116101604
3,99.67346938775509,0.011519531495782328
4,99.67346938775509,0.007844340396779103
5,99.67346938775509,0.009579838256675166
