run,accuracy,mde,mde_std
1,99.67346938775509,0.00845059538408381,0.17419791608474178
2,99.67346938775509,0.011491267277724836,0.22354881620203557
3,99.71428571428571,0.009396858778589924,0.19296151954389007
4,99.63265306122449,0.008148389132107449,0.15069543443194747
5,99.67346938775509,0.007956544891641073,0.15455650682371985
