run,accuracy,mde,mde_std
1,99.59287531806615,0.019679488297708523,0.32509852909264736
2,99.59287531806615,0.019332175363104016,0.3268055071672051
3,99.6437659033079,0.013950990395080307,0.2371346680328014
4,99.6437659033079,0.010074808987957722,0.2107547916260074
5,99.6437659033079,0.014458822511802012,0.270659548707475
